"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1536","Traffic Zone 222420000","83","Traffic Zone 213930100","4/24/2018 - 4/24/2018, Every day, Daily Average",2598,2136,3158
"1536","Traffic Zone 222420000","95","Traffic Zone 213930200","4/24/2018 - 4/24/2018, Every day, Daily Average",2519,2047,3099
"1536","Traffic Zone 222420000","98","Traffic Zone 213930300","4/24/2018 - 4/24/2018, Every day, Daily Average",2476,2038,3007
"1536","Traffic Zone 222420000","107","Traffic Zone 213920000","4/24/2018 - 4/24/2018, Every day, Daily Average",2663,2037,3480
"1536","Traffic Zone 222420000","123","Traffic Zone 213900000","4/24/2018 - 4/24/2018, Every day, Daily Average",2405,1655,3493
"1536","Traffic Zone 222420000","129","Traffic Zone 214150000","4/24/2018 - 4/24/2018, Every day, Daily Average",2730,1806,4124
"1536","Traffic Zone 222420000","133","Traffic Zone 214140000","4/24/2018 - 4/24/2018, Every day, Daily Average",2426,1653,3558
"1536","Traffic Zone 222420000","140","Traffic Zone 214130200","4/24/2018 - 4/24/2018, Every day, Daily Average",2211,1525,3205
"1536","Traffic Zone 222420000","147","Traffic Zone 214160000","4/24/2018 - 4/24/2018, Every day, Daily Average",2168,1499,3133
"1536","Traffic Zone 222420000","148","Traffic Zone 212891000","4/24/2018 - 4/24/2018, Every day, Daily Average",2059,1413,2998
"1536","Traffic Zone 222420000","170","Traffic Zone 212870200","4/24/2018 - 4/24/2018, Every day, Daily Average",1851,1250,2740
"1536","Traffic Zone 222420000","181","Traffic Zone 212460000","4/24/2018 - 4/24/2018, Every day, Daily Average",1981,1247,3145
"1536","Traffic Zone 222420000","189","Traffic Zone 212200000","4/24/2018 - 4/24/2018, Every day, Daily Average",2306,1603,3316
"1536","Traffic Zone 222420000","191","Traffic Zone 212470000","4/24/2018 - 4/24/2018, Every day, Daily Average",1891,1211,2950
"1536","Traffic Zone 222420000","192","Traffic Zone 212330300","4/24/2018 - 4/24/2018, Every day, Daily Average",2184,1615,2953
"1536","Traffic Zone 222420000","193","Traffic Zone 214340000","4/24/2018 - 4/24/2018, Every day, Daily Average",1784,1170,2719
"1536","Traffic Zone 222420000","196","Traffic Zone 212370000","4/24/2018 - 4/24/2018, Every day, Daily Average",2534,1739,3691
"1536","Traffic Zone 222420000","197","Traffic Zone 212160000","4/24/2018 - 4/24/2018, Every day, Daily Average",2312,1573,3397
"1536","Traffic Zone 222420000","198","Traffic Zone 212330400","4/24/2018 - 4/24/2018, Every day, Daily Average",2139,1461,3130
"1536","Traffic Zone 222420000","201","Traffic Zone 212101000","4/24/2018 - 4/24/2018, Every day, Daily Average",2343,1586,3461
"1536","Traffic Zone 222420000","203","Traffic Zone 212330100","4/24/2018 - 4/24/2018, Every day, Daily Average",2203,1647,2945
"1536","Traffic Zone 222420000","204","Traffic Zone 212380000","4/24/2018 - 4/24/2018, Every day, Daily Average",2134,1434,3173
"1536","Traffic Zone 222420000","207","Traffic Zone 212510000","4/24/2018 - 4/24/2018, Every day, Daily Average",2018,1350,3015
"1536","Traffic Zone 222420000","208","Traffic Zone 212390000","4/24/2018 - 4/24/2018, Every day, Daily Average",2050,1371,3063
"1536","Traffic Zone 222420000","212","Traffic Zone 212122000","4/24/2018 - 4/24/2018, Every day, Daily Average",1668,1414,1967
"1536","Traffic Zone 222420000","214","Traffic Zone 214330000","4/24/2018 - 4/24/2018, Every day, Daily Average",1772,1143,2746
"1536","Traffic Zone 222420000","215","Traffic Zone 212520000","4/24/2018 - 4/24/2018, Every day, Daily Average",1789,1214,2634
"1536","Traffic Zone 222420000","221","Traffic Zone 214380000","4/24/2018 - 4/24/2018, Every day, Daily Average",1911,1296,2816
"1536","Traffic Zone 222420000","226","Traffic Zone 212540000","4/24/2018 - 4/24/2018, Every day, Daily Average",1759,1148,2694
"1536","Traffic Zone 222420000","227","Traffic Zone 214320000","4/24/2018 - 4/24/2018, Every day, Daily Average",1670,1070,2605
"1536","Traffic Zone 222420000","229","Traffic Zone 214360100","4/24/2018 - 4/24/2018, Every day, Daily Average",1575,1011,2451
"1536","Traffic Zone 222420000","231","Traffic Zone 212532000","4/24/2018 - 4/24/2018, Every day, Daily Average",1781,1336,2373
"1536","Traffic Zone 222420000","232","Traffic Zone 212531000","4/24/2018 - 4/24/2018, Every day, Daily Average",1824,1271,2616
"1536","Traffic Zone 222420000","233","Traffic Zone 212550000","4/24/2018 - 4/24/2018, Every day, Daily Average",1868,1268,2750
"1536","Traffic Zone 222420000","238","Traffic Zone 231050001","4/24/2018 - 4/24/2018, Every day, Daily Average",1794,1402,2295
"1536","Traffic Zone 222420000","239","Traffic Zone 212220000","4/24/2018 - 4/24/2018, Every day, Daily Average",1553,1207,1997
"1536","Traffic Zone 222420000","240","Traffic Zone 214370000","4/24/2018 - 4/24/2018, Every day, Daily Average",1491,964,2305
"1536","Traffic Zone 222420000","241","Traffic Zone 214310000","4/24/2018 - 4/24/2018, Every day, Daily Average",1607,1078,2394
"1536","Traffic Zone 222420000","242","Traffic Zone 212560000","4/24/2018 - 4/24/2018, Every day, Daily Average",2015,1423,2852
"1536","Traffic Zone 222420000","244","Traffic Zone 232000000","4/24/2018 - 4/24/2018, Every day, Daily Average",1492,1073,2072
"1536","Traffic Zone 222420000","247","Traffic Zone 231160002","4/24/2018 - 4/24/2018, Every day, Daily Average",2161,1312,3557
"1536","Traffic Zone 222420000","250","Traffic Zone 231050000","4/24/2018 - 4/24/2018, Every day, Daily Average",1602,1207,2124
"1536","Traffic Zone 222420000","251","Traffic Zone 231160001","4/24/2018 - 4/24/2018, Every day, Daily Average",1766,1225,2545
"1536","Traffic Zone 222420000","253","Traffic Zone 231040000","4/24/2018 - 4/24/2018, Every day, Daily Average",1418,1038,1935
"1536","Traffic Zone 222420000","254","Traffic Zone 231160000","4/24/2018 - 4/24/2018, Every day, Daily Average",1890,1178,3032
"1536","Traffic Zone 222420000","255","Traffic Zone 231090000","4/24/2018 - 4/24/2018, Every day, Daily Average",1738,1418,2129
"1536","Traffic Zone 222420000","256","Traffic Zone 231060000","4/24/2018 - 4/24/2018, Every day, Daily Average",1427,1019,1996
"1536","Traffic Zone 222420000","257","Traffic Zone 231080000","4/24/2018 - 4/24/2018, Every day, Daily Average",1924,1447,2556
"1536","Traffic Zone 222420000","258","Traffic Zone 231170000","4/24/2018 - 4/24/2018, Every day, Daily Average",1691,1167,2450
