"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1536","Traffic Zone 222420000","30","Traffic Zone 213720100","4/11/2016 - 4/11/2016, Every day, Daily Average",3694,2287,5965
"1536","Traffic Zone 222420000","41","Traffic Zone 213710201","4/11/2016 - 4/11/2016, Every day, Daily Average",2719,2005,3686
"1536","Traffic Zone 222420000","53","Traffic Zone 213710202","4/11/2016 - 4/11/2016, Every day, Daily Average",3016,1784,5097
"1536","Traffic Zone 222420000","62","Traffic Zone 213710200","4/11/2016 - 4/11/2016, Every day, Daily Average",2827,1753,4558
"1536","Traffic Zone 222420000","83","Traffic Zone 213930100","4/11/2016 - 4/11/2016, Every day, Daily Average",2770,1681,4563
"1536","Traffic Zone 222420000","95","Traffic Zone 213930200","4/11/2016 - 4/11/2016, Every day, Daily Average",2693,1604,4520
"1536","Traffic Zone 222420000","98","Traffic Zone 213930300","4/11/2016 - 4/11/2016, Every day, Daily Average",2640,1603,4345
"1536","Traffic Zone 222420000","107","Traffic Zone 213920000","4/11/2016 - 4/11/2016, Every day, Daily Average",2565,1575,4175
"1536","Traffic Zone 222420000","123","Traffic Zone 213900000","4/11/2016 - 4/11/2016, Every day, Daily Average",2284,1440,3620
"1536","Traffic Zone 222420000","129","Traffic Zone 214150000","4/11/2016 - 4/11/2016, Every day, Daily Average",3307,1499,7292
"1536","Traffic Zone 222420000","133","Traffic Zone 214140000","4/11/2016 - 4/11/2016, Every day, Daily Average",2339,1410,3878
"1536","Traffic Zone 222420000","140","Traffic Zone 214130200","4/11/2016 - 4/11/2016, Every day, Daily Average",2287,1422,3676
"1536","Traffic Zone 222420000","145","Traffic Zone 212840000","4/11/2016 - 4/11/2016, Every day, Daily Average",1788,1508,2119
"1536","Traffic Zone 222420000","147","Traffic Zone 214160000","4/11/2016 - 4/11/2016, Every day, Daily Average",2030,1120,3677
"1536","Traffic Zone 222420000","148","Traffic Zone 212891000","4/11/2016 - 4/11/2016, Every day, Daily Average",1995,1322,3010
"1536","Traffic Zone 222420000","150","Traffic Zone 212880000","4/11/2016 - 4/11/2016, Every day, Daily Average",1734,1484,2025
"1536","Traffic Zone 222420000","170","Traffic Zone 212870200","4/11/2016 - 4/11/2016, Every day, Daily Average",1624,1241,2124
"1536","Traffic Zone 222420000","181","Traffic Zone 212460000","4/11/2016 - 4/11/2016, Every day, Daily Average",1845,1166,2919
"1536","Traffic Zone 222420000","189","Traffic Zone 212200000","4/11/2016 - 4/11/2016, Every day, Daily Average",1890,1351,2643
"1536","Traffic Zone 222420000","191","Traffic Zone 212470000","4/11/2016 - 4/11/2016, Every day, Daily Average",1771,1108,2830
"1536","Traffic Zone 222420000","193","Traffic Zone 214340000","4/11/2016 - 4/11/2016, Every day, Daily Average",1795,1098,2933
