"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1536","Traffic Zone 222420000","95","Traffic Zone 213930200","4/19/2016 - 4/19/2016, Every day, Daily Average",1599,1159,2205
"1536","Traffic Zone 222420000","98","Traffic Zone 213930300","4/19/2016 - 4/19/2016, Every day, Daily Average",1580,1141,2186
"1536","Traffic Zone 222420000","107","Traffic Zone 213920000","4/19/2016 - 4/19/2016, Every day, Daily Average",1545,1109,2151
"1536","Traffic Zone 222420000","123","Traffic Zone 213900000","4/19/2016 - 4/19/2016, Every day, Daily Average",1702,1090,2655
"1536","Traffic Zone 222420000","133","Traffic Zone 214140000","4/19/2016 - 4/19/2016, Every day, Daily Average",1647,783,3462
"1536","Traffic Zone 222420000","140","Traffic Zone 214130200","4/19/2016 - 4/19/2016, Every day, Daily Average",1798,1098,2941
"1536","Traffic Zone 222420000","147","Traffic Zone 214160000","4/19/2016 - 4/19/2016, Every day, Daily Average",1549,945,2538
"1536","Traffic Zone 222420000","148","Traffic Zone 212891000","4/19/2016 - 4/19/2016, Every day, Daily Average",1845,1203,2827
"1536","Traffic Zone 222420000","170","Traffic Zone 212870200","4/19/2016 - 4/19/2016, Every day, Daily Average",1636,1145,2336
"1536","Traffic Zone 222420000","181","Traffic Zone 212460000","4/19/2016 - 4/19/2016, Every day, Daily Average",1639,1133,2370
"1536","Traffic Zone 222420000","189","Traffic Zone 212200000","4/19/2016 - 4/19/2016, Every day, Daily Average",1489,1116,1985
"1536","Traffic Zone 222420000","191","Traffic Zone 212470000","4/19/2016 - 4/19/2016, Every day, Daily Average",1558,1065,2277
"1536","Traffic Zone 222420000","193","Traffic Zone 214340000","4/19/2016 - 4/19/2016, Every day, Daily Average",1338,768,2330
"1536","Traffic Zone 222420000","197","Traffic Zone 212160000","4/19/2016 - 4/19/2016, Every day, Daily Average",1526,1062,2191
"1536","Traffic Zone 222420000","198","Traffic Zone 212330400","4/19/2016 - 4/19/2016, Every day, Daily Average",1498,1020,2199
"1536","Traffic Zone 222420000","201","Traffic Zone 212101000","4/19/2016 - 4/19/2016, Every day, Daily Average",1433,1088,1886
"1536","Traffic Zone 222420000","204","Traffic Zone 212380000","4/19/2016 - 4/19/2016, Every day, Daily Average",1443,1006,2068
"1536","Traffic Zone 222420000","207","Traffic Zone 212510000","4/19/2016 - 4/19/2016, Every day, Daily Average",1428,993,2052
"1536","Traffic Zone 222420000","208","Traffic Zone 212390000","4/19/2016 - 4/19/2016, Every day, Daily Average",1394,974,1993
"1536","Traffic Zone 222420000","214","Traffic Zone 214330000","4/19/2016 - 4/19/2016, Every day, Daily Average",1262,911,1747
"1536","Traffic Zone 222420000","215","Traffic Zone 212520000","4/19/2016 - 4/19/2016, Every day, Daily Average",1389,966,1997
"1536","Traffic Zone 222420000","216","Traffic Zone 212410200","4/19/2016 - 4/19/2016, Every day, Daily Average",1668,1090,2550
"1536","Traffic Zone 222420000","221","Traffic Zone 214380000","4/19/2016 - 4/19/2016, Every day, Daily Average",1666,953,2910
"1536","Traffic Zone 222420000","226","Traffic Zone 212540000","4/19/2016 - 4/19/2016, Every day, Daily Average",1409,997,1990
"1536","Traffic Zone 222420000","227","Traffic Zone 214320000","4/19/2016 - 4/19/2016, Every day, Daily Average",1275,894,1816
"1536","Traffic Zone 222420000","229","Traffic Zone 214360100","4/19/2016 - 4/19/2016, Every day, Daily Average",1230,848,1782
"1536","Traffic Zone 222420000","233","Traffic Zone 212550000","4/19/2016 - 4/19/2016, Every day, Daily Average",1202,860,1679
"1536","Traffic Zone 222420000","238","Traffic Zone 231050001","4/19/2016 - 4/19/2016, Every day, Daily Average",1665,1171,2366
"1536","Traffic Zone 222420000","239","Traffic Zone 212220000","4/19/2016 - 4/19/2016, Every day, Daily Average",1528,1154,2022
"1536","Traffic Zone 222420000","240","Traffic Zone 214370000","4/19/2016 - 4/19/2016, Every day, Daily Average",1166,818,1660
"1536","Traffic Zone 222420000","242","Traffic Zone 212560000","4/19/2016 - 4/19/2016, Every day, Daily Average",1206,852,1706
"1536","Traffic Zone 222420000","244","Traffic Zone 232000000","4/19/2016 - 4/19/2016, Every day, Daily Average",1082,859,1361
"1536","Traffic Zone 222420000","247","Traffic Zone 231160002","4/19/2016 - 4/19/2016, Every day, Daily Average",1692,1147,2494
"1536","Traffic Zone 222420000","250","Traffic Zone 231050000","4/19/2016 - 4/19/2016, Every day, Daily Average",1600,1129,2266
"1536","Traffic Zone 222420000","251","Traffic Zone 231160001","4/19/2016 - 4/19/2016, Every day, Daily Average",1491,989,2246
"1536","Traffic Zone 222420000","253","Traffic Zone 231040000","4/19/2016 - 4/19/2016, Every day, Daily Average",1414,993,2013
"1536","Traffic Zone 222420000","254","Traffic Zone 231160000","4/19/2016 - 4/19/2016, Every day, Daily Average",1820,1246,2657
"1536","Traffic Zone 222420000","255","Traffic Zone 231090000","4/19/2016 - 4/19/2016, Every day, Daily Average",1609,953,2714
"1536","Traffic Zone 222420000","256","Traffic Zone 231060000","4/19/2016 - 4/19/2016, Every day, Daily Average",1267,907,1768
"1536","Traffic Zone 222420000","257","Traffic Zone 231080000","4/19/2016 - 4/19/2016, Every day, Daily Average",1720,1041,2841
"1536","Traffic Zone 222420000","258","Traffic Zone 231170000","4/19/2016 - 4/19/2016, Every day, Daily Average",1303,884,1919
"1536","Traffic Zone 222420000","260","Traffic Zone 231070100","4/19/2016 - 4/19/2016, Every day, Daily Average",1214,881,1672
"1536","Traffic Zone 222420000","262","Traffic Zone 231070201","4/19/2016 - 4/19/2016, Every day, Daily Average",1214,862,1709
"1536","Traffic Zone 222420000","263","Traffic Zone 231180000","4/19/2016 - 4/19/2016, Every day, Daily Average",1235,820,1858
"1536","Traffic Zone 222420000","264","Traffic Zone 231070200","4/19/2016 - 4/19/2016, Every day, Daily Average",1230,836,1809
"1536","Traffic Zone 222420000","266","Traffic Zone 231070300","4/19/2016 - 4/19/2016, Every day, Daily Average",1310,838,2047
"1536","Traffic Zone 222420000","309","Traffic Zone 210440200","4/19/2016 - 4/19/2016, Every day, Daily Average",1661,1262,2185
"1536","Traffic Zone 222420000","313","Traffic Zone 210450000","4/19/2016 - 4/19/2016, Every day, Daily Average",1797,1286,2509
"1536","Traffic Zone 222420000","320","Traffic Zone 211900000","4/19/2016 - 4/19/2016, Every day, Daily Average",1720,1247,2372
"1536","Traffic Zone 222420000","323","Traffic Zone 210482000","4/19/2016 - 4/19/2016, Every day, Daily Average",1839,1305,2589
"1536","Traffic Zone 222420000","331","Traffic Zone 212121000","4/19/2016 - 4/19/2016, Every day, Daily Average",1759,1241,2491
"1536","Traffic Zone 222420000","337","Traffic Zone 210210200","4/19/2016 - 4/19/2016, Every day, Daily Average",1474,1117,1944
"1536","Traffic Zone 222420000","350","Traffic Zone 280050201","4/19/2016 - 4/19/2016, Every day, Daily Average",2548,1757,3693
"1536","Traffic Zone 222420000","351","Traffic Zone 280050200","4/19/2016 - 4/19/2016, Every day, Daily Average",2409,1622,3576
"1536","Traffic Zone 222420000","352","Traffic Zone 280050100","4/19/2016 - 4/19/2016, Every day, Daily Average",2147,1470,3135
"1536","Traffic Zone 222420000","354","Traffic Zone 226260200","4/19/2016 - 4/19/2016, Every day, Daily Average",1965,1266,3048
"1536","Traffic Zone 222420000","355","Traffic Zone 226270100","4/19/2016 - 4/19/2016, Every day, Daily Average",1756,1141,2702
"1536","Traffic Zone 222420000","356","Traffic Zone 226250000","4/19/2016 - 4/19/2016, Every day, Daily Average",1457,1333,1591
"1536","Traffic Zone 222420000","357","Traffic Zone 226270200","4/19/2016 - 4/19/2016, Every day, Daily Average",1523,1037,2235
"1536","Traffic Zone 222420000","359","Traffic Zone 270130100","4/19/2016 - 4/19/2016, Every day, Daily Average",1496,920,2431
"1536","Traffic Zone 222420000","360","Traffic Zone 226280000","4/19/2016 - 4/19/2016, Every day, Daily Average",1389,936,2059
"1536","Traffic Zone 222420000","361","Traffic Zone 270140000","4/19/2016 - 4/19/2016, Every day, Daily Average",1401,907,2163
"1536","Traffic Zone 222420000","362","Traffic Zone 270130200","4/19/2016 - 4/19/2016, Every day, Daily Average",1731,1142,2622
