"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1536","Traffic Zone 222420000","2","Traffic Zone 280020100","8/6/2016 - 8/6/2016, Every day, Daily Average",2086,1702,2555
"1536","Traffic Zone 222420000","21","Traffic Zone 213700000","8/6/2016 - 8/6/2016, Every day, Daily Average",1932,1562,2389
"1536","Traffic Zone 222420000","30","Traffic Zone 213720100","8/6/2016 - 8/6/2016, Every day, Daily Average",1821,1499,2211
"1536","Traffic Zone 222420000","41","Traffic Zone 213710201","8/6/2016 - 8/6/2016, Every day, Daily Average",1778,1464,2159
"1536","Traffic Zone 222420000","53","Traffic Zone 213710202","8/6/2016 - 8/6/2016, Every day, Daily Average",1902,1464,2469
"1536","Traffic Zone 222420000","62","Traffic Zone 213710200","8/6/2016 - 8/6/2016, Every day, Daily Average",1908,1468,2479
"1536","Traffic Zone 222420000","75","Traffic Zone 210820002","8/6/2016 - 8/6/2016, Every day, Daily Average",2649,1897,3697
"1536","Traffic Zone 222420000","83","Traffic Zone 213930100","8/6/2016 - 8/6/2016, Every day, Daily Average",1851,1421,2410
"1536","Traffic Zone 222420000","95","Traffic Zone 213930200","8/6/2016 - 8/6/2016, Every day, Daily Average",1816,1360,2424
"1536","Traffic Zone 222420000","98","Traffic Zone 213930300","8/6/2016 - 8/6/2016, Every day, Daily Average",1766,1333,2338
"1536","Traffic Zone 222420000","100","Traffic Zone 213290000","8/6/2016 - 8/6/2016, Every day, Daily Average",1903,1433,2527
"1536","Traffic Zone 222420000","104","Traffic Zone 213270000","8/6/2016 - 8/6/2016, Every day, Daily Average",1950,1466,2592
"1536","Traffic Zone 222420000","107","Traffic Zone 213920000","8/6/2016 - 8/6/2016, Every day, Daily Average",1733,1312,2288
"1536","Traffic Zone 222420000","123","Traffic Zone 213900000","8/6/2016 - 8/6/2016, Every day, Daily Average",1539,1146,2066
"1536","Traffic Zone 222420000","127","Traffic Zone 212751001","8/6/2016 - 8/6/2016, Every day, Daily Average",1866,1310,2657
"1536","Traffic Zone 222420000","128","Traffic Zone 212760200","8/6/2016 - 8/6/2016, Every day, Daily Average",1663,1159,2386
"1536","Traffic Zone 222420000","129","Traffic Zone 214150000","8/6/2016 - 8/6/2016, Every day, Daily Average",1438,1004,2059
"1536","Traffic Zone 222420000","130","Traffic Zone 212760100","8/6/2016 - 8/6/2016, Every day, Daily Average",1828,1201,2781
"1536","Traffic Zone 222420000","131","Traffic Zone 211740400","8/6/2016 - 8/6/2016, Every day, Daily Average",1921,1344,2745
"1536","Traffic Zone 222420000","133","Traffic Zone 214140000","8/6/2016 - 8/6/2016, Every day, Daily Average",1488,1087,2035
"1536","Traffic Zone 222420000","134","Traffic Zone 211720000","8/6/2016 - 8/6/2016, Every day, Daily Average",1976,1386,2815
"1536","Traffic Zone 222420000","135","Traffic Zone 212730000","8/6/2016 - 8/6/2016, Every day, Daily Average",1690,1243,2296
"1536","Traffic Zone 222420000","136","Traffic Zone 212771000","8/6/2016 - 8/6/2016, Every day, Daily Average",1626,1249,2115
"1536","Traffic Zone 222420000","137","Traffic Zone 211740600","8/6/2016 - 8/6/2016, Every day, Daily Average",1814,1320,2492
"1536","Traffic Zone 222420000","140","Traffic Zone 214130200","8/6/2016 - 8/6/2016, Every day, Daily Average",1482,1105,1987
"1536","Traffic Zone 222420000","145","Traffic Zone 212840000","8/6/2016 - 8/6/2016, Every day, Daily Average",1626,1245,2123
"1536","Traffic Zone 222420000","147","Traffic Zone 214160000","8/6/2016 - 8/6/2016, Every day, Daily Average",1314,1016,1699
"1536","Traffic Zone 222420000","148","Traffic Zone 212891000","8/6/2016 - 8/6/2016, Every day, Daily Average",1506,1088,2082
"1536","Traffic Zone 222420000","150","Traffic Zone 212880000","8/6/2016 - 8/6/2016, Every day, Daily Average",1372,1117,1683
"1536","Traffic Zone 222420000","170","Traffic Zone 212870200","8/6/2016 - 8/6/2016, Every day, Daily Average",1454,1058,1996
"1536","Traffic Zone 222420000","181","Traffic Zone 212460000","8/6/2016 - 8/6/2016, Every day, Daily Average",1403,1012,1943
"1536","Traffic Zone 222420000","188","Traffic Zone 212342000","8/6/2016 - 8/6/2016, Every day, Daily Average",1815,1583,2079
"1536","Traffic Zone 222420000","189","Traffic Zone 212200000","8/6/2016 - 8/6/2016, Every day, Daily Average",1675,1044,2687
"1536","Traffic Zone 222420000","191","Traffic Zone 212470000","8/6/2016 - 8/6/2016, Every day, Daily Average",1412,1016,1961
"1536","Traffic Zone 222420000","193","Traffic Zone 214340000","8/6/2016 - 8/6/2016, Every day, Daily Average",1354,978,1872
"1536","Traffic Zone 222420000","194","Traffic Zone 214350000","8/6/2016 - 8/6/2016, Every day, Daily Average",1484,1117,1970
"1536","Traffic Zone 222420000","196","Traffic Zone 212370000","8/6/2016 - 8/6/2016, Every day, Daily Average",1634,1548,1724
"1536","Traffic Zone 222420000","197","Traffic Zone 212160000","8/6/2016 - 8/6/2016, Every day, Daily Average",1382,964,1979
"1536","Traffic Zone 222420000","198","Traffic Zone 212330400","8/6/2016 - 8/6/2016, Every day, Daily Average",1395,937,2074
"1536","Traffic Zone 222420000","201","Traffic Zone 212101000","8/6/2016 - 8/6/2016, Every day, Daily Average",1729,1053,2837
"1536","Traffic Zone 222420000","203","Traffic Zone 212330100","8/6/2016 - 8/6/2016, Every day, Daily Average",1536,1030,2289
"1536","Traffic Zone 222420000","204","Traffic Zone 212380000","8/6/2016 - 8/6/2016, Every day, Daily Average",1377,958,1978
"1536","Traffic Zone 222420000","207","Traffic Zone 212510000","8/6/2016 - 8/6/2016, Every day, Daily Average",1352,899,2032
"1536","Traffic Zone 222420000","208","Traffic Zone 212390000","8/6/2016 - 8/6/2016, Every day, Daily Average",1362,979,1893
"1536","Traffic Zone 222420000","209","Traffic Zone 212320300","8/6/2016 - 8/6/2016, Every day, Daily Average",1700,1265,2284
"1536","Traffic Zone 222420000","212","Traffic Zone 212122000","8/6/2016 - 8/6/2016, Every day, Daily Average",1649,1100,2471
"1536","Traffic Zone 222420000","213","Traffic Zone 214360200","8/6/2016 - 8/6/2016, Every day, Daily Average",1270,950,1696
"1536","Traffic Zone 222420000","214","Traffic Zone 214330000","8/6/2016 - 8/6/2016, Every day, Daily Average",1284,908,1815
"1536","Traffic Zone 222420000","215","Traffic Zone 212520000","8/6/2016 - 8/6/2016, Every day, Daily Average",1294,909,1840
"1536","Traffic Zone 222420000","221","Traffic Zone 214380000","8/6/2016 - 8/6/2016, Every day, Daily Average",1513,1208,1894
"1536","Traffic Zone 222420000","226","Traffic Zone 212540000","8/6/2016 - 8/6/2016, Every day, Daily Average",1387,1005,1914
"1536","Traffic Zone 222420000","227","Traffic Zone 214320000","8/6/2016 - 8/6/2016, Every day, Daily Average",1218,848,1747
"1536","Traffic Zone 222420000","229","Traffic Zone 214360100","8/6/2016 - 8/6/2016, Every day, Daily Average",1161,797,1690
"1536","Traffic Zone 222420000","231","Traffic Zone 212532000","8/6/2016 - 8/6/2016, Every day, Daily Average",1333,1021,1738
"1536","Traffic Zone 222420000","233","Traffic Zone 212550000","8/6/2016 - 8/6/2016, Every day, Daily Average",1344,1027,1758
"1536","Traffic Zone 222420000","238","Traffic Zone 231050001","8/6/2016 - 8/6/2016, Every day, Daily Average",2080,1337,3235
"1536","Traffic Zone 222420000","239","Traffic Zone 212220000","8/6/2016 - 8/6/2016, Every day, Daily Average",1685,1017,2789
"1536","Traffic Zone 222420000","240","Traffic Zone 214370000","8/6/2016 - 8/6/2016, Every day, Daily Average",1088,751,1575
"1536","Traffic Zone 222420000","242","Traffic Zone 212560000","8/6/2016 - 8/6/2016, Every day, Daily Average",1326,1036,1695
"1536","Traffic Zone 222420000","244","Traffic Zone 232000000","8/6/2016 - 8/6/2016, Every day, Daily Average",1045,761,1433
"1536","Traffic Zone 222420000","247","Traffic Zone 231160002","8/6/2016 - 8/6/2016, Every day, Daily Average",1504,1038,2177
"1536","Traffic Zone 222420000","250","Traffic Zone 231050000","8/6/2016 - 8/6/2016, Every day, Daily Average",1556,1116,2168
"1536","Traffic Zone 222420000","251","Traffic Zone 231160001","8/6/2016 - 8/6/2016, Every day, Daily Average",1241,914,1683
"1536","Traffic Zone 222420000","252","Traffic Zone 231150000","8/6/2016 - 8/6/2016, Every day, Daily Average",1497,1161,1929
"1536","Traffic Zone 222420000","253","Traffic Zone 231040000","8/6/2016 - 8/6/2016, Every day, Daily Average",1524,968,2397
"1536","Traffic Zone 222420000","254","Traffic Zone 231160000","8/6/2016 - 8/6/2016, Every day, Daily Average",1535,1072,2196
"1536","Traffic Zone 222420000","255","Traffic Zone 231090000","8/6/2016 - 8/6/2016, Every day, Daily Average",1544,1101,2163
"1536","Traffic Zone 222420000","256","Traffic Zone 231060000","8/6/2016 - 8/6/2016, Every day, Daily Average",1299,905,1863
"1536","Traffic Zone 222420000","257","Traffic Zone 231080000","8/6/2016 - 8/6/2016, Every day, Daily Average",1522,1127,2054
"1536","Traffic Zone 222420000","258","Traffic Zone 231170000","8/6/2016 - 8/6/2016, Every day, Daily Average",1245,879,1761
"1536","Traffic Zone 222420000","260","Traffic Zone 231070100","8/6/2016 - 8/6/2016, Every day, Daily Average",1350,924,1971
"1536","Traffic Zone 222420000","262","Traffic Zone 231070201","8/6/2016 - 8/6/2016, Every day, Daily Average",1318,898,1932
"1536","Traffic Zone 222420000","263","Traffic Zone 231180000","8/6/2016 - 8/6/2016, Every day, Daily Average",1236,848,1801
"1536","Traffic Zone 222420000","264","Traffic Zone 231070200","8/6/2016 - 8/6/2016, Every day, Daily Average",1280,879,1863
"1536","Traffic Zone 222420000","265","Traffic Zone 231020000","8/6/2016 - 8/6/2016, Every day, Daily Average",1279,1060,1542
"1536","Traffic Zone 222420000","266","Traffic Zone 231070300","8/6/2016 - 8/6/2016, Every day, Daily Average",1210,854,1713
"1536","Traffic Zone 222420000","267","Traffic Zone 210810200","8/6/2016 - 8/6/2016, Every day, Daily Average",2591,1859,3611
"1536","Traffic Zone 222420000","271","Traffic Zone 210810100","8/6/2016 - 8/6/2016, Every day, Daily Average",2555,1829,3568
"1536","Traffic Zone 222420000","274","Traffic Zone 210660300","8/6/2016 - 8/6/2016, Every day, Daily Average",2345,1802,3050
"1536","Traffic Zone 222420000","282","Traffic Zone 211110000","8/6/2016 - 8/6/2016, Every day, Daily Average",2315,1636,3274
"1536","Traffic Zone 222420000","283","Traffic Zone 210660200","8/6/2016 - 8/6/2016, Every day, Daily Average",1926,1411,2628
