"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1536","Traffic Zone 222420000","41","Traffic Zone 213710201","9/14/2016 - 9/14/2016, Every day, Daily Average",2839,1841,4377
"1536","Traffic Zone 222420000","53","Traffic Zone 213710202","9/14/2016 - 9/14/2016, Every day, Daily Average",3298,2051,5301
"1536","Traffic Zone 222420000","62","Traffic Zone 213710200","9/14/2016 - 9/14/2016, Every day, Daily Average",3036,1871,4924
"1536","Traffic Zone 222420000","83","Traffic Zone 213930100","9/14/2016 - 9/14/2016, Every day, Daily Average",2870,1808,4553
"1536","Traffic Zone 222420000","95","Traffic Zone 213930200","9/14/2016 - 9/14/2016, Every day, Daily Average",3023,1879,4862
"1536","Traffic Zone 222420000","98","Traffic Zone 213930300","9/14/2016 - 9/14/2016, Every day, Daily Average",2981,1878,4730
"1536","Traffic Zone 222420000","107","Traffic Zone 213920000","9/14/2016 - 9/14/2016, Every day, Daily Average",2930,1843,4655
"1536","Traffic Zone 222420000","123","Traffic Zone 213900000","9/14/2016 - 9/14/2016, Every day, Daily Average",2627,1696,4068
"1536","Traffic Zone 222420000","129","Traffic Zone 214150000","9/14/2016 - 9/14/2016, Every day, Daily Average",2107,1284,3456
"1536","Traffic Zone 222420000","133","Traffic Zone 214140000","9/14/2016 - 9/14/2016, Every day, Daily Average",2515,1696,3728
"1536","Traffic Zone 222420000","140","Traffic Zone 214130200","9/14/2016 - 9/14/2016, Every day, Daily Average",2292,1544,3401
"1536","Traffic Zone 222420000","147","Traffic Zone 214160000","9/14/2016 - 9/14/2016, Every day, Daily Average",2007,1226,3283
"1536","Traffic Zone 222420000","148","Traffic Zone 212891000","9/14/2016 - 9/14/2016, Every day, Daily Average",2285,1541,3386
"1536","Traffic Zone 222420000","170","Traffic Zone 212870200","9/14/2016 - 9/14/2016, Every day, Daily Average",2085,1403,3098
"1536","Traffic Zone 222420000","181","Traffic Zone 212460000","9/14/2016 - 9/14/2016, Every day, Daily Average",2029,1382,2977
"1536","Traffic Zone 222420000","189","Traffic Zone 212200000","9/14/2016 - 9/14/2016, Every day, Daily Average",1409,1088,1823
"1536","Traffic Zone 222420000","191","Traffic Zone 212470000","9/14/2016 - 9/14/2016, Every day, Daily Average",1909,1271,2866
"1536","Traffic Zone 222420000","193","Traffic Zone 214340000","9/14/2016 - 9/14/2016, Every day, Daily Average",1760,1149,2694
"1536","Traffic Zone 222420000","197","Traffic Zone 212160000","9/14/2016 - 9/14/2016, Every day, Daily Average",1501,1022,2204
"1536","Traffic Zone 222420000","198","Traffic Zone 212330400","9/14/2016 - 9/14/2016, Every day, Daily Average",1614,1038,2508
"1536","Traffic Zone 222420000","201","Traffic Zone 212101000","9/14/2016 - 9/14/2016, Every day, Daily Average",1387,1057,1819
"1536","Traffic Zone 222420000","203","Traffic Zone 212330100","9/14/2016 - 9/14/2016, Every day, Daily Average",1487,944,2342
"1536","Traffic Zone 222420000","204","Traffic Zone 212380000","9/14/2016 - 9/14/2016, Every day, Daily Average",1573,1038,2383
"1536","Traffic Zone 222420000","205","Traffic Zone 214390100","9/14/2016 - 9/14/2016, Every day, Daily Average",1952,1253,3039
"1536","Traffic Zone 222420000","207","Traffic Zone 212510000","9/14/2016 - 9/14/2016, Every day, Daily Average",1553,1045,2306
"1536","Traffic Zone 222420000","208","Traffic Zone 212390000","9/14/2016 - 9/14/2016, Every day, Daily Average",1669,1099,2533
"1536","Traffic Zone 222420000","213","Traffic Zone 214360200","9/14/2016 - 9/14/2016, Every day, Daily Average",2273,1507,3426
"1536","Traffic Zone 222420000","214","Traffic Zone 214330000","9/14/2016 - 9/14/2016, Every day, Daily Average",1612,1048,2478
"1536","Traffic Zone 222420000","215","Traffic Zone 212520000","9/14/2016 - 9/14/2016, Every day, Daily Average",1538,1059,2232
"1536","Traffic Zone 222420000","216","Traffic Zone 212410200","9/14/2016 - 9/14/2016, Every day, Daily Average",1995,1481,2686
"1536","Traffic Zone 222420000","221","Traffic Zone 214380000","9/14/2016 - 9/14/2016, Every day, Daily Average",2065,1219,3496
"1536","Traffic Zone 222420000","226","Traffic Zone 212540000","9/14/2016 - 9/14/2016, Every day, Daily Average",1532,1063,2206
"1536","Traffic Zone 222420000","227","Traffic Zone 214320000","9/14/2016 - 9/14/2016, Every day, Daily Average",1440,961,2155
"1536","Traffic Zone 222420000","229","Traffic Zone 214360100","9/14/2016 - 9/14/2016, Every day, Daily Average",1407,922,2145
"1536","Traffic Zone 222420000","231","Traffic Zone 212532000","9/14/2016 - 9/14/2016, Every day, Daily Average",1757,1326,2326
"1536","Traffic Zone 222420000","232","Traffic Zone 212531000","9/14/2016 - 9/14/2016, Every day, Daily Average",1972,1501,2589
"1536","Traffic Zone 222420000","233","Traffic Zone 212550000","9/14/2016 - 9/14/2016, Every day, Daily Average",1636,1348,1984
"1536","Traffic Zone 222420000","240","Traffic Zone 214370000","9/14/2016 - 9/14/2016, Every day, Daily Average",1384,916,2090
"1536","Traffic Zone 222420000","242","Traffic Zone 212560000","9/14/2016 - 9/14/2016, Every day, Daily Average",1508,1143,1989
"1536","Traffic Zone 222420000","244","Traffic Zone 232000000","9/14/2016 - 9/14/2016, Every day, Daily Average",1386,988,1942
"1536","Traffic Zone 222420000","247","Traffic Zone 231160002","9/14/2016 - 9/14/2016, Every day, Daily Average",1617,1027,2544
"1536","Traffic Zone 222420000","250","Traffic Zone 231050000","9/14/2016 - 9/14/2016, Every day, Daily Average",2768,1913,4005
"1536","Traffic Zone 222420000","251","Traffic Zone 231160001","9/14/2016 - 9/14/2016, Every day, Daily Average",1546,1066,2241
"1536","Traffic Zone 222420000","253","Traffic Zone 231040000","9/14/2016 - 9/14/2016, Every day, Daily Average",1638,1101,2436
"1536","Traffic Zone 222420000","254","Traffic Zone 231160000","9/14/2016 - 9/14/2016, Every day, Daily Average",1664,1141,2426
"1536","Traffic Zone 222420000","256","Traffic Zone 231060000","9/14/2016 - 9/14/2016, Every day, Daily Average",1587,981,2564
"1536","Traffic Zone 222420000","257","Traffic Zone 231080000","9/14/2016 - 9/14/2016, Every day, Daily Average",1410,1134,1753
"1536","Traffic Zone 222420000","258","Traffic Zone 231170000","9/14/2016 - 9/14/2016, Every day, Daily Average",1411,1014,1961
"1536","Traffic Zone 222420000","260","Traffic Zone 231070100","9/14/2016 - 9/14/2016, Every day, Daily Average",1602,1018,2519
"1536","Traffic Zone 222420000","262","Traffic Zone 231070201","9/14/2016 - 9/14/2016, Every day, Daily Average",1550,1018,2358
"1536","Traffic Zone 222420000","263","Traffic Zone 231180000","9/14/2016 - 9/14/2016, Every day, Daily Average",1402,853,2301
"1536","Traffic Zone 222420000","264","Traffic Zone 231070200","9/14/2016 - 9/14/2016, Every day, Daily Average",1536,1000,2358
"1536","Traffic Zone 222420000","266","Traffic Zone 231070300","9/14/2016 - 9/14/2016, Every day, Daily Average",1397,937,2080
"1536","Traffic Zone 222420000","309","Traffic Zone 210440200","9/14/2016 - 9/14/2016, Every day, Daily Average",1642,1365,1975
"1536","Traffic Zone 222420000","313","Traffic Zone 210450000","9/14/2016 - 9/14/2016, Every day, Daily Average",1596,1318,1932
"1536","Traffic Zone 222420000","320","Traffic Zone 211900000","9/14/2016 - 9/14/2016, Every day, Daily Average",1444,1149,1814
"1536","Traffic Zone 222420000","323","Traffic Zone 210482000","9/14/2016 - 9/14/2016, Every day, Daily Average",1485,1180,1867
"1536","Traffic Zone 222420000","331","Traffic Zone 212121000","9/14/2016 - 9/14/2016, Every day, Daily Average",1340,1071,1675
"1536","Traffic Zone 222420000","337","Traffic Zone 210210200","9/14/2016 - 9/14/2016, Every day, Daily Average",1627,1084,2441
"1536","Traffic Zone 222420000","350","Traffic Zone 280050201","9/14/2016 - 9/14/2016, Every day, Daily Average",2510,2054,3066
"1536","Traffic Zone 222420000","351","Traffic Zone 280050200","9/14/2016 - 9/14/2016, Every day, Daily Average",2420,2205,2654
"1536","Traffic Zone 222420000","352","Traffic Zone 280050100","9/14/2016 - 9/14/2016, Every day, Daily Average",2085,1536,2829
"1536","Traffic Zone 222420000","354","Traffic Zone 226260200","9/14/2016 - 9/14/2016, Every day, Daily Average",1791,1267,2530
"1536","Traffic Zone 222420000","355","Traffic Zone 226270100","9/14/2016 - 9/14/2016, Every day, Daily Average",1703,1223,2369
"1536","Traffic Zone 222420000","356","Traffic Zone 226250000","9/14/2016 - 9/14/2016, Every day, Daily Average",1532,1213,1934
"1536","Traffic Zone 222420000","357","Traffic Zone 226270200","9/14/2016 - 9/14/2016, Every day, Daily Average",1499,1108,2027
"1536","Traffic Zone 222420000","359","Traffic Zone 270130100","9/14/2016 - 9/14/2016, Every day, Daily Average",1400,1000,1958
"1536","Traffic Zone 222420000","360","Traffic Zone 226280000","9/14/2016 - 9/14/2016, Every day, Daily Average",1395,1031,1886
"1536","Traffic Zone 222420000","361","Traffic Zone 270140000","9/14/2016 - 9/14/2016, Every day, Daily Average",1333,944,1880
"1536","Traffic Zone 222420000","362","Traffic Zone 270130200","9/14/2016 - 9/14/2016, Every day, Daily Average",1468,1016,2120
"1536","Traffic Zone 222420000","363","Traffic Zone 270190001","9/14/2016 - 9/14/2016, Every day, Daily Average",1370,998,1879
"1536","Traffic Zone 222420000","364","Traffic Zone 270190000","9/14/2016 - 9/14/2016, Every day, Daily Average",1297,875,1921
"1536","Traffic Zone 222420000","365","Traffic Zone 270120100","9/14/2016 - 9/14/2016, Every day, Daily Average",1589,1074,2350
"1536","Traffic Zone 222420000","366","Traffic Zone 226230100","9/14/2016 - 9/14/2016, Every day, Daily Average",1718,1093,2699
"1536","Traffic Zone 222420000","367","Traffic Zone 270150100","9/14/2016 - 9/14/2016, Every day, Daily Average",1487,937,2358
"1536","Traffic Zone 222420000","368","Traffic Zone 270120200","9/14/2016 - 9/14/2016, Every day, Daily Average",1366,919,2029
"1536","Traffic Zone 222420000","369","Traffic Zone 270190002","9/14/2016 - 9/14/2016, Every day, Daily Average",1193,815,1744
"1536","Traffic Zone 222420000","370","Traffic Zone 270150200","9/14/2016 - 9/14/2016, Every day, Daily Average",1601,968,2646
"1536","Traffic Zone 222420000","371","Traffic Zone 226230300","9/14/2016 - 9/14/2016, Every day, Daily Average",1413,1201,1661
"1536","Traffic Zone 222420000","372","Traffic Zone 270200000","9/14/2016 - 9/14/2016, Every day, Daily Average",1292,931,1792
"1536","Traffic Zone 222420000","373","Traffic Zone 270170200","9/14/2016 - 9/14/2016, Every day, Daily Average",1562,957,2548
"1536","Traffic Zone 222420000","374","Traffic Zone 226400000","9/14/2016 - 9/14/2016, Every day, Daily Average",1513,1073,2132
"1536","Traffic Zone 222420000","375","Traffic Zone 270210000","9/14/2016 - 9/14/2016, Every day, Daily Average",1373,1028,1832
"1536","Traffic Zone 222420000","376","Traffic Zone 270160100","9/14/2016 - 9/14/2016, Every day, Daily Average",1595,1093,2326
"1536","Traffic Zone 222420000","377","Traffic Zone 270180200","9/14/2016 - 9/14/2016, Every day, Daily Average",1169,763,1789
"1536","Traffic Zone 222420000","378","Traffic Zone 227340000","9/14/2016 - 9/14/2016, Every day, Daily Average",1534,1169,2012
"1536","Traffic Zone 222420000","379","Traffic Zone 226430200","9/14/2016 - 9/14/2016, Every day, Daily Average",1543,1108,2147
"1536","Traffic Zone 222420000","380","Traffic Zone 226230200","9/14/2016 - 9/14/2016, Every day, Daily Average",1508,991,2294
"1536","Traffic Zone 222420000","381","Traffic Zone 270160200","9/14/2016 - 9/14/2016, Every day, Daily Average",1282,839,1958
"1536","Traffic Zone 222420000","382","Traffic Zone 270220100","9/14/2016 - 9/14/2016, Every day, Daily Average",1852,1175,2917
"1536","Traffic Zone 222420000","383","Traffic Zone 227330000","9/14/2016 - 9/14/2016, Every day, Daily Average",1783,1202,2643
"1536","Traffic Zone 222420000","384","Traffic Zone 270170100","9/14/2016 - 9/14/2016, Every day, Daily Average",1245,803,1928
"1536","Traffic Zone 222420000","385","Traffic Zone 270220101","9/14/2016 - 9/14/2016, Every day, Daily Average",1419,919,2190
"1536","Traffic Zone 222420000","386","Traffic Zone 227350000","9/14/2016 - 9/14/2016, Every day, Daily Average",1822,1359,2442
"1536","Traffic Zone 222420000","387","Traffic Zone 227320000","9/14/2016 - 9/14/2016, Every day, Daily Average",1645,1023,2644
"1536","Traffic Zone 222420000","388","Traffic Zone 270220200","9/14/2016 - 9/14/2016, Every day, Daily Average",1533,1077,2180
"1536","Traffic Zone 222420000","389","Traffic Zone 226220000","9/14/2016 - 9/14/2016, Every day, Daily Average",1526,956,2433
"1536","Traffic Zone 222420000","390","Traffic Zone 226410100","9/14/2016 - 9/14/2016, Every day, Daily Average",1643,994,2713
"1536","Traffic Zone 222420000","391","Traffic Zone 226740200","9/14/2016 - 9/14/2016, Every day, Daily Average",1306,967,1763
"1536","Traffic Zone 222420000","392","Traffic Zone 270180100","9/14/2016 - 9/14/2016, Every day, Daily Average",1098,698,1726
"1536","Traffic Zone 222420000","393","Traffic Zone 227390000","9/14/2016 - 9/14/2016, Every day, Daily Average",1743,1224,2480
"1536","Traffic Zone 222420000","394","Traffic Zone 226430100","9/14/2016 - 9/14/2016, Every day, Daily Average",1650,1038,2622
"1536","Traffic Zone 222420000","395","Traffic Zone 270180101","9/14/2016 - 9/14/2016, Every day, Daily Average",1290,819,2029
