"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1536","Traffic Zone 222420000","123","Traffic Zone 213900000","4/26/2016 - 4/26/2016, Every day, Daily Average",2074,1584,2715
"1536","Traffic Zone 222420000","129","Traffic Zone 214150000","4/26/2016 - 4/26/2016, Every day, Daily Average",2184,1313,3631
"1536","Traffic Zone 222420000","133","Traffic Zone 214140000","4/26/2016 - 4/26/2016, Every day, Daily Average",2056,1406,3005
"1536","Traffic Zone 222420000","140","Traffic Zone 214130200","4/26/2016 - 4/26/2016, Every day, Daily Average",2051,1335,3149
"1536","Traffic Zone 222420000","147","Traffic Zone 214160000","4/26/2016 - 4/26/2016, Every day, Daily Average",2330,1375,3947
"1536","Traffic Zone 222420000","148","Traffic Zone 212891000","4/26/2016 - 4/26/2016, Every day, Daily Average",1998,1398,2854
"1536","Traffic Zone 222420000","170","Traffic Zone 212870200","4/26/2016 - 4/26/2016, Every day, Daily Average",1768,1226,2549
"1536","Traffic Zone 222420000","181","Traffic Zone 212460000","4/26/2016 - 4/26/2016, Every day, Daily Average",1757,1138,2711
"1536","Traffic Zone 222420000","191","Traffic Zone 212470000","4/26/2016 - 4/26/2016, Every day, Daily Average",1884,1186,2990
"1536","Traffic Zone 222420000","193","Traffic Zone 214340000","4/26/2016 - 4/26/2016, Every day, Daily Average",1953,1203,3168
"1536","Traffic Zone 222420000","197","Traffic Zone 212160000","4/26/2016 - 4/26/2016, Every day, Daily Average",1670,1258,2215
"1536","Traffic Zone 222420000","198","Traffic Zone 212330400","4/26/2016 - 4/26/2016, Every day, Daily Average",1610,1210,2141
"1536","Traffic Zone 222420000","201","Traffic Zone 212101000","4/26/2016 - 4/26/2016, Every day, Daily Average",1936,1389,2697
"1536","Traffic Zone 222420000","204","Traffic Zone 212380000","4/26/2016 - 4/26/2016, Every day, Daily Average",1418,1065,1886
"1536","Traffic Zone 222420000","207","Traffic Zone 212510000","4/26/2016 - 4/26/2016, Every day, Daily Average",1464,959,2233
"1536","Traffic Zone 222420000","208","Traffic Zone 212390000","4/26/2016 - 4/26/2016, Every day, Daily Average",1315,987,1750
"1536","Traffic Zone 222420000","214","Traffic Zone 214330000","4/26/2016 - 4/26/2016, Every day, Daily Average",1453,965,2187
"1536","Traffic Zone 222420000","215","Traffic Zone 212520000","4/26/2016 - 4/26/2016, Every day, Daily Average",1238,925,1655
"1536","Traffic Zone 222420000","221","Traffic Zone 214380000","4/26/2016 - 4/26/2016, Every day, Daily Average",2315,1367,3920
"1536","Traffic Zone 222420000","226","Traffic Zone 212540000","4/26/2016 - 4/26/2016, Every day, Daily Average",1225,884,1696
"1536","Traffic Zone 222420000","227","Traffic Zone 214320000","4/26/2016 - 4/26/2016, Every day, Daily Average",1257,872,1810
"1536","Traffic Zone 222420000","229","Traffic Zone 214360100","4/26/2016 - 4/26/2016, Every day, Daily Average",1334,853,2083
"1536","Traffic Zone 222420000","238","Traffic Zone 231050001","4/26/2016 - 4/26/2016, Every day, Daily Average",2011,1400,2887
"1536","Traffic Zone 222420000","239","Traffic Zone 212220000","4/26/2016 - 4/26/2016, Every day, Daily Average",2353,1438,3850
"1536","Traffic Zone 222420000","240","Traffic Zone 214370000","4/26/2016 - 4/26/2016, Every day, Daily Average",1207,805,1808
"1536","Traffic Zone 222420000","244","Traffic Zone 232000000","4/26/2016 - 4/26/2016, Every day, Daily Average",1124,1021,1236
"1536","Traffic Zone 222420000","250","Traffic Zone 231050000","4/26/2016 - 4/26/2016, Every day, Daily Average",1657,1315,2086
"1536","Traffic Zone 222420000","251","Traffic Zone 231160001","4/26/2016 - 4/26/2016, Every day, Daily Average",1403,1080,1821
"1536","Traffic Zone 222420000","253","Traffic Zone 231040000","4/26/2016 - 4/26/2016, Every day, Daily Average",1935,1186,3154
"1536","Traffic Zone 222420000","256","Traffic Zone 231060000","4/26/2016 - 4/26/2016, Every day, Daily Average",1638,1058,2534
"1536","Traffic Zone 222420000","258","Traffic Zone 231170000","4/26/2016 - 4/26/2016, Every day, Daily Average",1263,994,1604
"1536","Traffic Zone 222420000","260","Traffic Zone 231070100","4/26/2016 - 4/26/2016, Every day, Daily Average",1564,1010,2421
"1536","Traffic Zone 222420000","262","Traffic Zone 231070201","4/26/2016 - 4/26/2016, Every day, Daily Average",1497,999,2242
"1536","Traffic Zone 222420000","263","Traffic Zone 231180000","4/26/2016 - 4/26/2016, Every day, Daily Average",1414,917,2178
"1536","Traffic Zone 222420000","264","Traffic Zone 231070200","4/26/2016 - 4/26/2016, Every day, Daily Average",1526,955,2437
"1536","Traffic Zone 222420000","266","Traffic Zone 231070300","4/26/2016 - 4/26/2016, Every day, Daily Average",1283,868,1896
"1536","Traffic Zone 222420000","313","Traffic Zone 210450000","4/26/2016 - 4/26/2016, Every day, Daily Average",1930,1425,2613
"1536","Traffic Zone 222420000","320","Traffic Zone 211900000","4/26/2016 - 4/26/2016, Every day, Daily Average",1936,1395,2685
"1536","Traffic Zone 222420000","323","Traffic Zone 210482000","4/26/2016 - 4/26/2016, Every day, Daily Average",1817,1355,2436
"1536","Traffic Zone 222420000","335","Traffic Zone 212110000","4/26/2016 - 4/26/2016, Every day, Daily Average",2488,1503,4116
"1536","Traffic Zone 222420000","337","Traffic Zone 210210200","4/26/2016 - 4/26/2016, Every day, Daily Average",2079,1204,3588
"1536","Traffic Zone 222420000","348","Traffic Zone 210130000","4/26/2016 - 4/26/2016, Every day, Daily Average",1800,1256,2579
"1536","Traffic Zone 222420000","352","Traffic Zone 280050100","4/26/2016 - 4/26/2016, Every day, Daily Average",2470,1798,3393
"1536","Traffic Zone 222420000","354","Traffic Zone 226260200","4/26/2016 - 4/26/2016, Every day, Daily Average",2100,1432,3079
"1536","Traffic Zone 222420000","355","Traffic Zone 226270100","4/26/2016 - 4/26/2016, Every day, Daily Average",1830,1204,2779
"1536","Traffic Zone 222420000","357","Traffic Zone 226270200","4/26/2016 - 4/26/2016, Every day, Daily Average",1801,1131,2865
"1536","Traffic Zone 222420000","359","Traffic Zone 270130100","4/26/2016 - 4/26/2016, Every day, Daily Average",1518,981,2346
"1536","Traffic Zone 222420000","360","Traffic Zone 226280000","4/26/2016 - 4/26/2016, Every day, Daily Average",1673,1073,2606
"1536","Traffic Zone 222420000","361","Traffic Zone 270140000","4/26/2016 - 4/26/2016, Every day, Daily Average",1431,916,2234
"1536","Traffic Zone 222420000","362","Traffic Zone 270130200","4/26/2016 - 4/26/2016, Every day, Daily Average",1310,973,1762
"1536","Traffic Zone 222420000","363","Traffic Zone 270190001","4/26/2016 - 4/26/2016, Every day, Daily Average",1501,1006,2238
"1536","Traffic Zone 222420000","364","Traffic Zone 270190000","4/26/2016 - 4/26/2016, Every day, Daily Average",1307,859,1987
"1536","Traffic Zone 222420000","366","Traffic Zone 226230100","4/26/2016 - 4/26/2016, Every day, Daily Average",2175,1252,3777
"1536","Traffic Zone 222420000","367","Traffic Zone 270150100","4/26/2016 - 4/26/2016, Every day, Daily Average",1700,1069,2700
"1536","Traffic Zone 222420000","368","Traffic Zone 270120200","4/26/2016 - 4/26/2016, Every day, Daily Average",2087,1191,3655
"1536","Traffic Zone 222420000","369","Traffic Zone 270190002","4/26/2016 - 4/26/2016, Every day, Daily Average",1284,817,2016
"1536","Traffic Zone 222420000","370","Traffic Zone 270150200","4/26/2016 - 4/26/2016, Every day, Daily Average",1614,1077,2416
"1536","Traffic Zone 222420000","372","Traffic Zone 270200000","4/26/2016 - 4/26/2016, Every day, Daily Average",1387,931,2065
"1536","Traffic Zone 222420000","373","Traffic Zone 270170200","4/26/2016 - 4/26/2016, Every day, Daily Average",1616,1011,2582
"1536","Traffic Zone 222420000","374","Traffic Zone 226400000","4/26/2016 - 4/26/2016, Every day, Daily Average",1802,1155,2809
"1536","Traffic Zone 222420000","375","Traffic Zone 270210000","4/26/2016 - 4/26/2016, Every day, Daily Average",1476,995,2188
"1536","Traffic Zone 222420000","376","Traffic Zone 270160100","4/26/2016 - 4/26/2016, Every day, Daily Average",1859,1253,2757
"1536","Traffic Zone 222420000","377","Traffic Zone 270180200","4/26/2016 - 4/26/2016, Every day, Daily Average",1231,758,1997
"1536","Traffic Zone 222420000","378","Traffic Zone 227340000","4/26/2016 - 4/26/2016, Every day, Daily Average",1877,1276,2760
"1536","Traffic Zone 222420000","379","Traffic Zone 226430200","4/26/2016 - 4/26/2016, Every day, Daily Average",1559,1036,2344
"1536","Traffic Zone 222420000","380","Traffic Zone 226230200","4/26/2016 - 4/26/2016, Every day, Daily Average",1798,1064,3035
"1536","Traffic Zone 222420000","381","Traffic Zone 270160200","4/26/2016 - 4/26/2016, Every day, Daily Average",1863,1300,2668
"1536","Traffic Zone 222420000","382","Traffic Zone 270220100","4/26/2016 - 4/26/2016, Every day, Daily Average",1770,1067,2933
"1536","Traffic Zone 222420000","383","Traffic Zone 227330000","4/26/2016 - 4/26/2016, Every day, Daily Average",1603,1161,2212
"1536","Traffic Zone 222420000","384","Traffic Zone 270170100","4/26/2016 - 4/26/2016, Every day, Daily Average",1834,1177,2857
"1536","Traffic Zone 222420000","386","Traffic Zone 227350000","4/26/2016 - 4/26/2016, Every day, Daily Average",2072,1430,3000
"1536","Traffic Zone 222420000","387","Traffic Zone 227320000","4/26/2016 - 4/26/2016, Every day, Daily Average",1363,1037,1789
"1536","Traffic Zone 222420000","388","Traffic Zone 270220200","4/26/2016 - 4/26/2016, Every day, Daily Average",1371,1010,1860
"1536","Traffic Zone 222420000","389","Traffic Zone 226220000","4/26/2016 - 4/26/2016, Every day, Daily Average",1813,1074,3060
