"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1074","Traffic Zone 02047","2","Traffic Zone 16011","12/8/2018 - 12/8/2018, Every day, Daily Average",2515,2245,2816
"1074","Traffic Zone 02047","5","Traffic Zone 14045","12/8/2018 - 12/8/2018, Every day, Daily Average",2244,1944,2589
"1074","Traffic Zone 02047","17","Traffic Zone 14047","12/8/2018 - 12/8/2018, Every day, Daily Average",2150,1803,2563
"1074","Traffic Zone 02047","21","Traffic Zone 18032","12/8/2018 - 12/8/2018, Every day, Daily Average",2353,1812,3054
"1074","Traffic Zone 02047","28","Traffic Zone 16024","12/8/2018 - 12/8/2018, Every day, Daily Average",2156,1755,2647
"1074","Traffic Zone 02047","29","Traffic Zone 16025","12/8/2018 - 12/8/2018, Every day, Daily Average",2305,1901,2793
"1074","Traffic Zone 02047","30","Traffic Zone 16026","12/8/2018 - 12/8/2018, Every day, Daily Average",2650,2292,3063
"1074","Traffic Zone 02047","34","Traffic Zone 14048","12/8/2018 - 12/8/2018, Every day, Daily Average",1967,1750,2210
"1074","Traffic Zone 02047","35","Traffic Zone 14080","12/8/2018 - 12/8/2018, Every day, Daily Average",1943,1621,2328
"1074","Traffic Zone 02047","41","Traffic Zone 04115","12/8/2018 - 12/8/2018, Every day, Daily Average",3220,2239,4628
"1074","Traffic Zone 02047","43","Traffic Zone 14072","12/8/2018 - 12/8/2018, Every day, Daily Average",1951,1678,2267
"1074","Traffic Zone 02047","48","Traffic Zone 16027","12/8/2018 - 12/8/2018, Every day, Daily Average",2287,1820,2873
"1074","Traffic Zone 02047","56","Traffic Zone 04113","12/8/2018 - 12/8/2018, Every day, Daily Average",2939,1997,4323
"1074","Traffic Zone 02047","57","Traffic Zone 04112","12/8/2018 - 12/8/2018, Every day, Daily Average",2698,1928,3775
"1074","Traffic Zone 02047","59","Traffic Zone 04117","12/8/2018 - 12/8/2018, Every day, Daily Average",2607,2151,3158
"1074","Traffic Zone 02047","64","Traffic Zone 14081","12/8/2018 - 12/8/2018, Every day, Daily Average",1815,1525,2159
"1074","Traffic Zone 02047","65","Traffic Zone 04108","12/8/2018 - 12/8/2018, Every day, Daily Average",2639,2158,3226
"1074","Traffic Zone 02047","66","Traffic Zone 14090","12/8/2018 - 12/8/2018, Every day, Daily Average",2185,1693,2819
"1074","Traffic Zone 02047","70","Traffic Zone 04118","12/8/2018 - 12/8/2018, Every day, Daily Average",2492,1852,3352
"1074","Traffic Zone 02047","74","Traffic Zone 04116","12/8/2018 - 12/8/2018, Every day, Daily Average",2113,1630,2739
"1074","Traffic Zone 02047","75","Traffic Zone 18034","12/8/2018 - 12/8/2018, Every day, Daily Average",2339,1798,3042
"1074","Traffic Zone 02047","80","Traffic Zone 14073","12/8/2018 - 12/8/2018, Every day, Daily Average",1936,1557,2406
