"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1074","Traffic Zone 02047","28","Traffic Zone 16024","2/4/2016 - 2/4/2016, Every day, Daily Average",2168,1642,2861
"1074","Traffic Zone 02047","29","Traffic Zone 16025","2/4/2016 - 2/4/2016, Every day, Daily Average",2208,1783,2733
"1074","Traffic Zone 02047","30","Traffic Zone 16026","2/4/2016 - 2/4/2016, Every day, Daily Average",2699,1946,3742
"1074","Traffic Zone 02047","35","Traffic Zone 14080","2/4/2016 - 2/4/2016, Every day, Daily Average",1820,1683,1967
"1074","Traffic Zone 02047","43","Traffic Zone 14072","2/4/2016 - 2/4/2016, Every day, Daily Average",1822,1654,2006
"1074","Traffic Zone 02047","48","Traffic Zone 16027","2/4/2016 - 2/4/2016, Every day, Daily Average",2424,1743,3369
"1074","Traffic Zone 02047","59","Traffic Zone 04117","2/4/2016 - 2/4/2016, Every day, Daily Average",2217,1690,2907
"1074","Traffic Zone 02047","64","Traffic Zone 14081","2/4/2016 - 2/4/2016, Every day, Daily Average",1719,1595,1851
"1074","Traffic Zone 02047","70","Traffic Zone 04118","2/4/2016 - 2/4/2016, Every day, Daily Average",1984,1560,2523
"1074","Traffic Zone 02047","74","Traffic Zone 04116","2/4/2016 - 2/4/2016, Every day, Daily Average",1865,1494,2326
"1074","Traffic Zone 02047","79","Traffic Zone 04135","2/4/2016 - 2/4/2016, Every day, Daily Average",2337,1711,3191
"1074","Traffic Zone 02047","80","Traffic Zone 14073","2/4/2016 - 2/4/2016, Every day, Daily Average",1691,1564,1827
"1074","Traffic Zone 02047","83","Traffic Zone 04134","2/4/2016 - 2/4/2016, Every day, Daily Average",2662,1982,3575
"1074","Traffic Zone 02047","88","Traffic Zone 04136","2/4/2016 - 2/4/2016, Every day, Daily Average",2334,1703,3198
"1074","Traffic Zone 02047","89","Traffic Zone 04119","2/4/2016 - 2/4/2016, Every day, Daily Average",2085,1648,2636
"1074","Traffic Zone 02047","92","Traffic Zone 04133","2/4/2016 - 2/4/2016, Every day, Daily Average",2301,1658,3192
"1074","Traffic Zone 02047","96","Traffic Zone 14076","2/4/2016 - 2/4/2016, Every day, Daily Average",1580,1493,1671
"1074","Traffic Zone 02047","97","Traffic Zone 04150","2/4/2016 - 2/4/2016, Every day, Daily Average",1856,1443,2386
"1074","Traffic Zone 02047","98","Traffic Zone 04132","2/4/2016 - 2/4/2016, Every day, Daily Average",1870,1416,2468
"1074","Traffic Zone 02047","102","Traffic Zone 04139","2/4/2016 - 2/4/2016, Every day, Daily Average",1940,1733,2171
"1074","Traffic Zone 02047","105","Traffic Zone 04151","2/4/2016 - 2/4/2016, Every day, Daily Average",2207,1987,2450
"1074","Traffic Zone 02047","107","Traffic Zone 08026","2/4/2016 - 2/4/2016, Every day, Daily Average",3201,1972,5193
"1074","Traffic Zone 02047","110","Traffic Zone 04123","2/4/2016 - 2/4/2016, Every day, Daily Average",2485,1918,3218
"1074","Traffic Zone 02047","113","Traffic Zone 04131","2/4/2016 - 2/4/2016, Every day, Daily Average",1780,1388,2281
"1074","Traffic Zone 02047","117","Traffic Zone 07041","2/4/2016 - 2/4/2016, Every day, Daily Average",1521,1436,1610
"1074","Traffic Zone 02047","118","Traffic Zone 04056","2/4/2016 - 2/4/2016, Every day, Daily Average",1886,1526,2330
"1074","Traffic Zone 02047","120","Traffic Zone 07060","2/4/2016 - 2/4/2016, Every day, Daily Average",1550,1468,1636
"1074","Traffic Zone 02047","123","Traffic Zone 04149","2/4/2016 - 2/4/2016, Every day, Daily Average",1821,1453,2280
"1074","Traffic Zone 02047","126","Traffic Zone 04140","2/4/2016 - 2/4/2016, Every day, Daily Average",1906,1707,2127
"1074","Traffic Zone 02047","128","Traffic Zone 04141","2/4/2016 - 2/4/2016, Every day, Daily Average",1836,1651,2040
"1074","Traffic Zone 02047","129","Traffic Zone 04124","2/4/2016 - 2/4/2016, Every day, Daily Average",2312,1777,3007
"1074","Traffic Zone 02047","130","Traffic Zone 04148","2/4/2016 - 2/4/2016, Every day, Daily Average",1807,1417,2303
"1074","Traffic Zone 02047","131","Traffic Zone 07061","2/4/2016 - 2/4/2016, Every day, Daily Average",1513,1433,1596
"1074","Traffic Zone 02047","132","Traffic Zone 04152","2/4/2016 - 2/4/2016, Every day, Daily Average",2502,1788,3499
"1074","Traffic Zone 02047","134","Traffic Zone 04147","2/4/2016 - 2/4/2016, Every day, Daily Average",1748,1374,2222
"1074","Traffic Zone 02047","137","Traffic Zone 04129","2/4/2016 - 2/4/2016, Every day, Daily Average",1640,1271,2114
"1074","Traffic Zone 02047","138","Traffic Zone 04153","2/4/2016 - 2/4/2016, Every day, Daily Average",2835,1979,4060
"1074","Traffic Zone 02047","139","Traffic Zone 08027","2/4/2016 - 2/4/2016, Every day, Daily Average",2102,1685,2621
"1074","Traffic Zone 02047","144","Traffic Zone 04143","2/4/2016 - 2/4/2016, Every day, Daily Average",1876,1667,2110
"1074","Traffic Zone 02047","151","Traffic Zone 08030","2/4/2016 - 2/4/2016, Every day, Daily Average",2434,1906,3106
"1074","Traffic Zone 02047","152","Traffic Zone 04142","2/4/2016 - 2/4/2016, Every day, Daily Average",1759,1555,1989
"1074","Traffic Zone 02047","153","Traffic Zone 07043","2/4/2016 - 2/4/2016, Every day, Daily Average",1461,1349,1581
"1074","Traffic Zone 02047","154","Traffic Zone 04059","2/4/2016 - 2/4/2016, Every day, Daily Average",1827,1465,2277
"1074","Traffic Zone 02047","155","Traffic Zone 04128","2/4/2016 - 2/4/2016, Every day, Daily Average",1545,1193,1999
"1074","Traffic Zone 02047","156","Traffic Zone 04146","2/4/2016 - 2/4/2016, Every day, Daily Average",1708,1335,2183
"1074","Traffic Zone 02047","157","Traffic Zone 07040","2/4/2016 - 2/4/2016, Every day, Daily Average",1428,1394,1462
"1074","Traffic Zone 02047","158","Traffic Zone 04072","2/4/2016 - 2/4/2016, Every day, Daily Average",2063,1535,2771
"1074","Traffic Zone 02047","160","Traffic Zone 08032","2/4/2016 - 2/4/2016, Every day, Daily Average",2327,1751,3090
"1074","Traffic Zone 02047","161","Traffic Zone 07067","2/4/2016 - 2/4/2016, Every day, Daily Average",1478,1403,1556
"1074","Traffic Zone 02047","162","Traffic Zone 07068","2/4/2016 - 2/4/2016, Every day, Daily Average",1469,1392,1549
"1074","Traffic Zone 02047","164","Traffic Zone 08028","2/4/2016 - 2/4/2016, Every day, Daily Average",2277,1591,3257
"1074","Traffic Zone 02047","166","Traffic Zone 04060","2/4/2016 - 2/4/2016, Every day, Daily Average",1775,1366,2306
"1074","Traffic Zone 02047","169","Traffic Zone 04130","2/4/2016 - 2/4/2016, Every day, Daily Average",1601,1248,2053
"1074","Traffic Zone 02047","173","Traffic Zone 07012","2/4/2016 - 2/4/2016, Every day, Daily Average",1429,1315,1552
"1074","Traffic Zone 02047","178","Traffic Zone 07022","2/4/2016 - 2/4/2016, Every day, Daily Average",1442,1308,1588
"1074","Traffic Zone 02047","180","Traffic Zone 04156","2/4/2016 - 2/4/2016, Every day, Daily Average",2523,1820,3496
"1074","Traffic Zone 02047","184","Traffic Zone 04161","2/4/2016 - 2/4/2016, Every day, Daily Average",2297,1696,3110
"1074","Traffic Zone 02047","185","Traffic Zone 04073","2/4/2016 - 2/4/2016, Every day, Daily Average",1874,1412,2486
"1074","Traffic Zone 02047","186","Traffic Zone 07014","2/4/2016 - 2/4/2016, Every day, Daily Average",1456,1327,1597
"1074","Traffic Zone 02047","187","Traffic Zone 04071","2/4/2016 - 2/4/2016, Every day, Daily Average",2003,1482,2707
"1074","Traffic Zone 02047","188","Traffic Zone 04163","2/4/2016 - 2/4/2016, Every day, Daily Average",2156,1786,2602
"1074","Traffic Zone 02047","189","Traffic Zone 04159","2/4/2016 - 2/4/2016, Every day, Daily Average",2240,1651,3039
"1074","Traffic Zone 02047","190","Traffic Zone 07070","2/4/2016 - 2/4/2016, Every day, Daily Average",1868,1540,2264
"1074","Traffic Zone 02047","192","Traffic Zone 04061","2/4/2016 - 2/4/2016, Every day, Daily Average",1507,1133,2002
