"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1074","Traffic Zone 02047","28","Traffic Zone 16024","3/29/2016 - 3/29/2016, Every day, Daily Average",2169,1650,2849
"1074","Traffic Zone 02047","29","Traffic Zone 16025","3/29/2016 - 3/29/2016, Every day, Daily Average",2334,1851,2943
"1074","Traffic Zone 02047","48","Traffic Zone 16027","3/29/2016 - 3/29/2016, Every day, Daily Average",2444,1774,3365
"1074","Traffic Zone 02047","70","Traffic Zone 04118","3/29/2016 - 3/29/2016, Every day, Daily Average",2159,1681,2772
"1074","Traffic Zone 02047","74","Traffic Zone 04116","3/29/2016 - 3/29/2016, Every day, Daily Average",2063,1558,2730
"1074","Traffic Zone 02047","81","Traffic Zone 04137","3/29/2016 - 3/29/2016, Every day, Daily Average",2816,2232,3551
"1074","Traffic Zone 02047","83","Traffic Zone 04134","3/29/2016 - 3/29/2016, Every day, Daily Average",2560,1908,3433
"1074","Traffic Zone 02047","97","Traffic Zone 04150","3/29/2016 - 3/29/2016, Every day, Daily Average",2041,1517,2744
"1074","Traffic Zone 02047","98","Traffic Zone 04132","3/29/2016 - 3/29/2016, Every day, Daily Average",2224,1663,2972
"1074","Traffic Zone 02047","113","Traffic Zone 04131","3/29/2016 - 3/29/2016, Every day, Daily Average",2136,1588,2872
"1074","Traffic Zone 02047","123","Traffic Zone 04149","3/29/2016 - 3/29/2016, Every day, Daily Average",1893,1402,2554
"1074","Traffic Zone 02047","130","Traffic Zone 04148","3/29/2016 - 3/29/2016, Every day, Daily Average",1981,1375,2853
"1074","Traffic Zone 02047","132","Traffic Zone 04152","3/29/2016 - 3/29/2016, Every day, Daily Average",2173,1858,2540
"1074","Traffic Zone 02047","134","Traffic Zone 04147","3/29/2016 - 3/29/2016, Every day, Daily Average",1999,1464,2727
"1074","Traffic Zone 02047","137","Traffic Zone 04129","3/29/2016 - 3/29/2016, Every day, Daily Average",2053,1442,2921
"1074","Traffic Zone 02047","138","Traffic Zone 04153","3/29/2016 - 3/29/2016, Every day, Daily Average",2375,1884,2993
"1074","Traffic Zone 02047","155","Traffic Zone 04128","3/29/2016 - 3/29/2016, Every day, Daily Average",2012,1431,2828
"1074","Traffic Zone 02047","156","Traffic Zone 04146","3/29/2016 - 3/29/2016, Every day, Daily Average",2128,1512,2994
"1074","Traffic Zone 02047","166","Traffic Zone 04060","3/29/2016 - 3/29/2016, Every day, Daily Average",2393,1775,3225
"1074","Traffic Zone 02047","169","Traffic Zone 04130","3/29/2016 - 3/29/2016, Every day, Daily Average",2000,1424,2807
"1074","Traffic Zone 02047","173","Traffic Zone 07012","3/29/2016 - 3/29/2016, Every day, Daily Average",1382,1304,1464
"1074","Traffic Zone 02047","180","Traffic Zone 04156","3/29/2016 - 3/29/2016, Every day, Daily Average",2286,1794,2912
"1074","Traffic Zone 02047","184","Traffic Zone 04161","3/29/2016 - 3/29/2016, Every day, Daily Average",2025,1621,2528
"1074","Traffic Zone 02047","189","Traffic Zone 04159","3/29/2016 - 3/29/2016, Every day, Daily Average",1979,1634,2396
"1074","Traffic Zone 02047","192","Traffic Zone 04061","3/29/2016 - 3/29/2016, Every day, Daily Average",1994,1399,2840
"1074","Traffic Zone 02047","195","Traffic Zone 04078","3/29/2016 - 3/29/2016, Every day, Daily Average",2015,1401,2897
"1074","Traffic Zone 02047","208","Traffic Zone 07066","3/29/2016 - 3/29/2016, Every day, Daily Average",1690,1386,2060
"1074","Traffic Zone 02047","210","Traffic Zone 04062","3/29/2016 - 3/29/2016, Every day, Daily Average",2433,1822,3247
"1074","Traffic Zone 02047","229","Traffic Zone 04063","3/29/2016 - 3/29/2016, Every day, Daily Average",1912,1324,2759
"1074","Traffic Zone 02047","233","Traffic Zone 04160","3/29/2016 - 3/29/2016, Every day, Daily Average",1871,1519,2303
"1074","Traffic Zone 02047","239","Traffic Zone 07019","3/29/2016 - 3/29/2016, Every day, Daily Average",1324,1183,1480
"1074","Traffic Zone 02047","247","Traffic Zone 07128","3/29/2016 - 3/29/2016, Every day, Daily Average",1462,1255,1702
"1074","Traffic Zone 02047","251","Traffic Zone 07127","3/29/2016 - 3/29/2016, Every day, Daily Average",1357,1132,1625
