"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1074","Traffic Zone 02047","2","Traffic Zone 16011","1/6/2017 - 1/6/2017, Every day, Daily Average",2514,2122,2977
"1074","Traffic Zone 02047","4","Traffic Zone 16010","1/6/2017 - 1/6/2017, Every day, Daily Average",2717,2282,3233
"1074","Traffic Zone 02047","5","Traffic Zone 14045","1/6/2017 - 1/6/2017, Every day, Daily Average",3402,2324,4978
"1074","Traffic Zone 02047","8","Traffic Zone 14050","1/6/2017 - 1/6/2017, Every day, Daily Average",3404,2346,4938
"1074","Traffic Zone 02047","17","Traffic Zone 14047","1/6/2017 - 1/6/2017, Every day, Daily Average",3146,2157,4588
"1074","Traffic Zone 02047","18","Traffic Zone 14049","1/6/2017 - 1/6/2017, Every day, Daily Average",3623,2419,5426
"1074","Traffic Zone 02047","28","Traffic Zone 16024","1/6/2017 - 1/6/2017, Every day, Daily Average",2284,1757,2968
"1074","Traffic Zone 02047","29","Traffic Zone 16025","1/6/2017 - 1/6/2017, Every day, Daily Average",2516,1890,3347
"1074","Traffic Zone 02047","30","Traffic Zone 16026","1/6/2017 - 1/6/2017, Every day, Daily Average",3085,2454,3877
"1074","Traffic Zone 02047","34","Traffic Zone 14048","1/6/2017 - 1/6/2017, Every day, Daily Average",3311,2210,4958
"1074","Traffic Zone 02047","35","Traffic Zone 14080","1/6/2017 - 1/6/2017, Every day, Daily Average",3053,2022,4609
"1074","Traffic Zone 02047","41","Traffic Zone 04115","1/6/2017 - 1/6/2017, Every day, Daily Average",2434,2020,2932
"1074","Traffic Zone 02047","43","Traffic Zone 14072","1/6/2017 - 1/6/2017, Every day, Daily Average",2983,1960,4538
"1074","Traffic Zone 02047","48","Traffic Zone 16027","1/6/2017 - 1/6/2017, Every day, Daily Average",2330,1788,3035
"1074","Traffic Zone 02047","53","Traffic Zone 04099","1/6/2017 - 1/6/2017, Every day, Daily Average",3534,2472,5051
"1074","Traffic Zone 02047","56","Traffic Zone 04113","1/6/2017 - 1/6/2017, Every day, Daily Average",2317,1836,2923
"1074","Traffic Zone 02047","57","Traffic Zone 04112","1/6/2017 - 1/6/2017, Every day, Daily Average",2602,1966,3443
"1074","Traffic Zone 02047","59","Traffic Zone 04117","1/6/2017 - 1/6/2017, Every day, Daily Average",2521,1943,3270
"1074","Traffic Zone 02047","61","Traffic Zone 04120","1/6/2017 - 1/6/2017, Every day, Daily Average",2140,1864,2455
"1074","Traffic Zone 02047","64","Traffic Zone 14081","1/6/2017 - 1/6/2017, Every day, Daily Average",2724,1792,4138
"1074","Traffic Zone 02047","65","Traffic Zone 04108","1/6/2017 - 1/6/2017, Every day, Daily Average",2474,1941,3152
"1074","Traffic Zone 02047","66","Traffic Zone 14090","1/6/2017 - 1/6/2017, Every day, Daily Average",2632,1801,3844
"1074","Traffic Zone 02047","68","Traffic Zone 04100","1/6/2017 - 1/6/2017, Every day, Daily Average",3084,2232,4260
"1074","Traffic Zone 02047","70","Traffic Zone 04118","1/6/2017 - 1/6/2017, Every day, Daily Average",2493,1843,3371
"1074","Traffic Zone 02047","74","Traffic Zone 04116","1/6/2017 - 1/6/2017, Every day, Daily Average",2124,1602,2816
"1074","Traffic Zone 02047","79","Traffic Zone 04135","1/6/2017 - 1/6/2017, Every day, Daily Average",2140,1700,2693
"1074","Traffic Zone 02047","80","Traffic Zone 14073","1/6/2017 - 1/6/2017, Every day, Daily Average",2737,1806,4147
"1074","Traffic Zone 02047","81","Traffic Zone 04137","1/6/2017 - 1/6/2017, Every day, Daily Average",2243,1844,2727
"1074","Traffic Zone 02047","83","Traffic Zone 04134","1/6/2017 - 1/6/2017, Every day, Daily Average",2191,1824,2631
"1074","Traffic Zone 02047","84","Traffic Zone 04111","1/6/2017 - 1/6/2017, Every day, Daily Average",3003,2119,4255
"1074","Traffic Zone 02047","88","Traffic Zone 04136","1/6/2017 - 1/6/2017, Every day, Daily Average",2139,1718,2663
"1074","Traffic Zone 02047","89","Traffic Zone 04119","1/6/2017 - 1/6/2017, Every day, Daily Average",2202,1726,2808
"1074","Traffic Zone 02047","90","Traffic Zone 04110","1/6/2017 - 1/6/2017, Every day, Daily Average",3171,2184,4602
"1074","Traffic Zone 02047","92","Traffic Zone 04133","1/6/2017 - 1/6/2017, Every day, Daily Average",2213,1655,2957
"1074","Traffic Zone 02047","93","Traffic Zone 04138","1/6/2017 - 1/6/2017, Every day, Daily Average",2369,2039,2752
"1074","Traffic Zone 02047","95","Traffic Zone 04109","1/6/2017 - 1/6/2017, Every day, Daily Average",2580,1887,3527
"1074","Traffic Zone 02047","96","Traffic Zone 14076","1/6/2017 - 1/6/2017, Every day, Daily Average",2553,1693,3848
"1074","Traffic Zone 02047","97","Traffic Zone 04150","1/6/2017 - 1/6/2017, Every day, Daily Average",2007,1511,2664
"1074","Traffic Zone 02047","98","Traffic Zone 04132","1/6/2017 - 1/6/2017, Every day, Daily Average",1993,1525,2603
"1074","Traffic Zone 02047","102","Traffic Zone 04139","1/6/2017 - 1/6/2017, Every day, Daily Average",2472,2000,3054
"1074","Traffic Zone 02047","105","Traffic Zone 04151","1/6/2017 - 1/6/2017, Every day, Daily Average",2592,2222,3023
"1074","Traffic Zone 02047","106","Traffic Zone 08029","1/6/2017 - 1/6/2017, Every day, Daily Average",2370,2027,2770
"1074","Traffic Zone 02047","107","Traffic Zone 08026","1/6/2017 - 1/6/2017, Every day, Daily Average",2702,1992,3664
"1074","Traffic Zone 02047","108","Traffic Zone 08024","1/6/2017 - 1/6/2017, Every day, Daily Average",3143,2380,4150
"1074","Traffic Zone 02047","110","Traffic Zone 04123","1/6/2017 - 1/6/2017, Every day, Daily Average",2328,1650,3284
"1074","Traffic Zone 02047","111","Traffic Zone 07005","1/6/2017 - 1/6/2017, Every day, Daily Average",2674,1767,4045
"1074","Traffic Zone 02047","113","Traffic Zone 04131","1/6/2017 - 1/6/2017, Every day, Daily Average",1946,1462,2588
"1074","Traffic Zone 02047","115","Traffic Zone 04058","1/6/2017 - 1/6/2017, Every day, Daily Average",2533,1793,3577
"1074","Traffic Zone 02047","116","Traffic Zone 04057","1/6/2017 - 1/6/2017, Every day, Daily Average",2101,1755,2513
"1074","Traffic Zone 02047","117","Traffic Zone 07041","1/6/2017 - 1/6/2017, Every day, Daily Average",2202,1593,3042
"1074","Traffic Zone 02047","118","Traffic Zone 04056","1/6/2017 - 1/6/2017, Every day, Daily Average",2466,1741,3492
"1074","Traffic Zone 02047","120","Traffic Zone 07060","1/6/2017 - 1/6/2017, Every day, Daily Average",2510,1656,3803
"1074","Traffic Zone 02047","123","Traffic Zone 04149","1/6/2017 - 1/6/2017, Every day, Daily Average",2044,1456,2869
"1074","Traffic Zone 02047","124","Traffic Zone 04125","1/6/2017 - 1/6/2017, Every day, Daily Average",2771,1945,3946
"1074","Traffic Zone 02047","126","Traffic Zone 04140","1/6/2017 - 1/6/2017, Every day, Daily Average",2523,1995,3189
"1074","Traffic Zone 02047","128","Traffic Zone 04141","1/6/2017 - 1/6/2017, Every day, Daily Average",2351,1833,3014
"1074","Traffic Zone 02047","129","Traffic Zone 04124","1/6/2017 - 1/6/2017, Every day, Daily Average",2329,1580,3431
"1074","Traffic Zone 02047","130","Traffic Zone 04148","1/6/2017 - 1/6/2017, Every day, Daily Average",1861,1368,2530
"1074","Traffic Zone 02047","131","Traffic Zone 07061","1/6/2017 - 1/6/2017, Every day, Daily Average",2458,1612,3747
"1074","Traffic Zone 02047","132","Traffic Zone 04152","1/6/2017 - 1/6/2017, Every day, Daily Average",2581,2112,3153
"1074","Traffic Zone 02047","133","Traffic Zone 07063","1/6/2017 - 1/6/2017, Every day, Daily Average",2895,2156,3885
"1074","Traffic Zone 02047","134","Traffic Zone 04147","1/6/2017 - 1/6/2017, Every day, Daily Average",1920,1440,2559
"1074","Traffic Zone 02047","137","Traffic Zone 04129","1/6/2017 - 1/6/2017, Every day, Daily Average",1796,1310,2460
"1074","Traffic Zone 02047","138","Traffic Zone 04153","1/6/2017 - 1/6/2017, Every day, Daily Average",2291,2085,2517
"1074","Traffic Zone 02047","139","Traffic Zone 08027","1/6/2017 - 1/6/2017, Every day, Daily Average",2236,1715,2914
"1074","Traffic Zone 02047","140","Traffic Zone 04126","1/6/2017 - 1/6/2017, Every day, Daily Average",2141,1697,2699
"1074","Traffic Zone 02047","141","Traffic Zone 07032","1/6/2017 - 1/6/2017, Every day, Daily Average",2135,1633,2790
"1074","Traffic Zone 02047","144","Traffic Zone 04143","1/6/2017 - 1/6/2017, Every day, Daily Average",2334,1842,2955
"1074","Traffic Zone 02047","145","Traffic Zone 04157","1/6/2017 - 1/6/2017, Every day, Daily Average",2297,1800,2929
"1074","Traffic Zone 02047","151","Traffic Zone 08030","1/6/2017 - 1/6/2017, Every day, Daily Average",2701,1999,3648
"1074","Traffic Zone 02047","152","Traffic Zone 04142","1/6/2017 - 1/6/2017, Every day, Daily Average",2087,1654,2632
"1074","Traffic Zone 02047","153","Traffic Zone 07043","1/6/2017 - 1/6/2017, Every day, Daily Average",2352,1527,3621
"1074","Traffic Zone 02047","154","Traffic Zone 04059","1/6/2017 - 1/6/2017, Every day, Daily Average",2114,1553,2875
"1074","Traffic Zone 02047","155","Traffic Zone 04128","1/6/2017 - 1/6/2017, Every day, Daily Average",1720,1251,2363
"1074","Traffic Zone 02047","156","Traffic Zone 04146","1/6/2017 - 1/6/2017, Every day, Daily Average",1878,1386,2543
"1074","Traffic Zone 02047","157","Traffic Zone 07040","1/6/2017 - 1/6/2017, Every day, Daily Average",2120,1526,2944
"1074","Traffic Zone 02047","158","Traffic Zone 04072","1/6/2017 - 1/6/2017, Every day, Daily Average",2419,1746,3349
"1074","Traffic Zone 02047","160","Traffic Zone 08032","1/6/2017 - 1/6/2017, Every day, Daily Average",2803,2021,3886
"1074","Traffic Zone 02047","161","Traffic Zone 07067","1/6/2017 - 1/6/2017, Every day, Daily Average",2417,1580,3697
"1074","Traffic Zone 02047","162","Traffic Zone 07068","1/6/2017 - 1/6/2017, Every day, Daily Average",2342,1585,3458
"1074","Traffic Zone 02047","164","Traffic Zone 08028","1/6/2017 - 1/6/2017, Every day, Daily Average",2224,1689,2927
