"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1074","Traffic Zone 02047","28","Traffic Zone 16024","6/7/2016 - 6/7/2016, Every day, Daily Average",2244,1678,3000
"1074","Traffic Zone 02047","29","Traffic Zone 16025","6/7/2016 - 6/7/2016, Every day, Daily Average",2596,1932,3488
"1074","Traffic Zone 02047","44","Traffic Zone 04114","6/7/2016 - 6/7/2016, Every day, Daily Average",2309,2001,2663
"1074","Traffic Zone 02047","48","Traffic Zone 16027","6/7/2016 - 6/7/2016, Every day, Daily Average",2298,1654,3190
"1074","Traffic Zone 02047","56","Traffic Zone 04113","6/7/2016 - 6/7/2016, Every day, Daily Average",2085,1782,2438
"1074","Traffic Zone 02047","57","Traffic Zone 04112","6/7/2016 - 6/7/2016, Every day, Daily Average",1906,1719,2112
"1074","Traffic Zone 02047","70","Traffic Zone 04118","6/7/2016 - 6/7/2016, Every day, Daily Average",1795,1538,2094
"1074","Traffic Zone 02047","74","Traffic Zone 04116","6/7/2016 - 6/7/2016, Every day, Daily Average",1901,1466,2463
"1074","Traffic Zone 02047","79","Traffic Zone 04135","6/7/2016 - 6/7/2016, Every day, Daily Average",2199,1777,2720
"1074","Traffic Zone 02047","83","Traffic Zone 04134","6/7/2016 - 6/7/2016, Every day, Daily Average",1844,1515,2244
"1074","Traffic Zone 02047","88","Traffic Zone 04136","6/7/2016 - 6/7/2016, Every day, Daily Average",2350,1835,3009
"1074","Traffic Zone 02047","89","Traffic Zone 04119","6/7/2016 - 6/7/2016, Every day, Daily Average",2006,1620,2483
"1074","Traffic Zone 02047","92","Traffic Zone 04133","6/7/2016 - 6/7/2016, Every day, Daily Average",2110,1659,2682
"1074","Traffic Zone 02047","97","Traffic Zone 04150","6/7/2016 - 6/7/2016, Every day, Daily Average",1874,1458,2408
"1074","Traffic Zone 02047","98","Traffic Zone 04132","6/7/2016 - 6/7/2016, Every day, Daily Average",1737,1418,2127
