"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1074","Traffic Zone 02047","28","Traffic Zone 16024","3/21/2016 - 3/21/2016, Every day, Daily Average",2136,1601,2849
"1074","Traffic Zone 02047","29","Traffic Zone 16025","3/21/2016 - 3/21/2016, Every day, Daily Average",2440,1801,3304
"1074","Traffic Zone 02047","48","Traffic Zone 16027","3/21/2016 - 3/21/2016, Every day, Daily Average",2191,1703,2818
"1074","Traffic Zone 02047","66","Traffic Zone 14090","3/21/2016 - 3/21/2016, Every day, Daily Average",1843,1622,2093
"1074","Traffic Zone 02047","70","Traffic Zone 04118","3/21/2016 - 3/21/2016, Every day, Daily Average",1906,1507,2410
"1074","Traffic Zone 02047","74","Traffic Zone 04116","3/21/2016 - 3/21/2016, Every day, Daily Average",2001,1482,2700
"1074","Traffic Zone 02047","89","Traffic Zone 04119","3/21/2016 - 3/21/2016, Every day, Daily Average",1750,1635,1872
"1074","Traffic Zone 02047","97","Traffic Zone 04150","3/21/2016 - 3/21/2016, Every day, Daily Average",1935,1446,2588
"1074","Traffic Zone 02047","98","Traffic Zone 04132","3/21/2016 - 3/21/2016, Every day, Daily Average",1952,1424,2675
"1074","Traffic Zone 02047","111","Traffic Zone 07005","3/21/2016 - 3/21/2016, Every day, Daily Average",1796,1569,2055
"1074","Traffic Zone 02047","113","Traffic Zone 04131","3/21/2016 - 3/21/2016, Every day, Daily Average",1919,1403,2623
"1074","Traffic Zone 02047","117","Traffic Zone 07041","3/21/2016 - 3/21/2016, Every day, Daily Average",2020,1488,2740
"1074","Traffic Zone 02047","123","Traffic Zone 04149","3/21/2016 - 3/21/2016, Every day, Daily Average",1874,1429,2456
"1074","Traffic Zone 02047","128","Traffic Zone 04141","3/21/2016 - 3/21/2016, Every day, Daily Average",2222,1622,3042
"1074","Traffic Zone 02047","130","Traffic Zone 04148","3/21/2016 - 3/21/2016, Every day, Daily Average",1890,1394,2561
"1074","Traffic Zone 02047","132","Traffic Zone 04152","3/21/2016 - 3/21/2016, Every day, Daily Average",2543,1867,3462
"1074","Traffic Zone 02047","134","Traffic Zone 04147","3/21/2016 - 3/21/2016, Every day, Daily Average",1886,1385,2567
"1074","Traffic Zone 02047","137","Traffic Zone 04129","3/21/2016 - 3/21/2016, Every day, Daily Average",1743,1272,2387
