"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1074","Traffic Zone 02047","2","Traffic Zone 16011","10/30/2019 - 10/30/2019, Every day, Daily Average",2655,2176,3239
"1074","Traffic Zone 02047","4","Traffic Zone 16010","10/30/2019 - 10/30/2019, Every day, Daily Average",2709,2156,3402
"1074","Traffic Zone 02047","5","Traffic Zone 14045","10/30/2019 - 10/30/2019, Every day, Daily Average",2491,2037,3045
"1074","Traffic Zone 02047","8","Traffic Zone 14050","10/30/2019 - 10/30/2019, Every day, Daily Average",2270,1966,2620
"1074","Traffic Zone 02047","9","Traffic Zone 14046","10/30/2019 - 10/30/2019, Every day, Daily Average",2489,1997,3102
"1074","Traffic Zone 02047","13","Traffic Zone 04094","10/30/2019 - 10/30/2019, Every day, Daily Average",2900,2249,3739
"1074","Traffic Zone 02047","14","Traffic Zone 04095","10/30/2019 - 10/30/2019, Every day, Daily Average",2990,2345,3810
"1074","Traffic Zone 02047","16","Traffic Zone 14055","10/30/2019 - 10/30/2019, Every day, Daily Average",2660,2391,2959
"1074","Traffic Zone 02047","17","Traffic Zone 14047","10/30/2019 - 10/30/2019, Every day, Daily Average",2235,1801,2772
"1074","Traffic Zone 02047","18","Traffic Zone 14049","10/30/2019 - 10/30/2019, Every day, Daily Average",2108,1835,2420
"1074","Traffic Zone 02047","21","Traffic Zone 18032","10/30/2019 - 10/30/2019, Every day, Daily Average",2497,1725,3613
"1074","Traffic Zone 02047","22","Traffic Zone 04092","10/30/2019 - 10/30/2019, Every day, Daily Average",2405,2239,2582
"1074","Traffic Zone 02047","23","Traffic Zone 04096","10/30/2019 - 10/30/2019, Every day, Daily Average",2616,2026,3376
"1074","Traffic Zone 02047","24","Traffic Zone 04098","10/30/2019 - 10/30/2019, Every day, Daily Average",2200,2052,2358
"1074","Traffic Zone 02047","25","Traffic Zone 18035","10/30/2019 - 10/30/2019, Every day, Daily Average",3108,2189,4412
"1074","Traffic Zone 02047","28","Traffic Zone 16024","10/30/2019 - 10/30/2019, Every day, Daily Average",2161,1660,2812
"1074","Traffic Zone 02047","29","Traffic Zone 16025","10/30/2019 - 10/30/2019, Every day, Daily Average",2224,1776,2784
"1074","Traffic Zone 02047","30","Traffic Zone 16026","10/30/2019 - 10/30/2019, Every day, Daily Average",2796,2148,3638
"1074","Traffic Zone 02047","32","Traffic Zone 04097","10/30/2019 - 10/30/2019, Every day, Daily Average",2104,1929,2294
"1074","Traffic Zone 02047","34","Traffic Zone 14048","10/30/2019 - 10/30/2019, Every day, Daily Average",2085,1709,2542
"1074","Traffic Zone 02047","35","Traffic Zone 14080","10/30/2019 - 10/30/2019, Every day, Daily Average",2075,1606,2680
"1074","Traffic Zone 02047","37","Traffic Zone 04105","10/30/2019 - 10/30/2019, Every day, Daily Average",2360,1847,3014
"1074","Traffic Zone 02047","41","Traffic Zone 04115","10/30/2019 - 10/30/2019, Every day, Daily Average",2422,1856,3159
"1074","Traffic Zone 02047","42","Traffic Zone 04102","10/30/2019 - 10/30/2019, Every day, Daily Average",2730,2000,3725
"1074","Traffic Zone 02047","43","Traffic Zone 14072","10/30/2019 - 10/30/2019, Every day, Daily Average",2128,1636,2767
"1074","Traffic Zone 02047","44","Traffic Zone 04114","10/30/2019 - 10/30/2019, Every day, Daily Average",2001,1850,2164
