"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1116","Harborwalk, Waterfront, Boston","3","0 Flaherty Way, D Street / West Broadway, Boston","2/4/2016 - 2/4/2016, Every day, Daily Average",548,345,868
"1116","Harborwalk, Waterfront, Boston","5","0 Queensberry Street, Fenway/Kenmore, Boston","2/4/2016 - 2/4/2016, Every day, Daily Average",806,513,1264
"1116","Harborwalk, Waterfront, Boston","13","200 Liberty Street, Braintree","2/4/2016 - 2/4/2016, Every day, Daily Average",1476,977,2229
"1116","Harborwalk, Waterfront, Boston","14","400 Cushing Street, Hingham","2/4/2016 - 2/4/2016, Every day, Daily Average",1436,1250,1649
"1116","Harborwalk, Waterfront, Boston","16","100 Kenrick Street, Oak Square, Boston","2/4/2016 - 2/4/2016, Every day, Daily Average",1530,1120,2088
"1116","Harborwalk, Waterfront, Boston","17","0 Maggi Road, Revere","2/4/2016 - 2/4/2016, Every day, Daily Average",912,599,1386
"1116","Harborwalk, Waterfront, Boston","19","200 Ocean Street, Lynn","2/4/2016 - 2/4/2016, Every day, Daily Average",1553,1221,1974
"1116","Harborwalk, Waterfront, Boston","20","0 Florence Street, Everett","2/4/2016 - 2/4/2016, Every day, Daily Average",1437,783,2634
"1116","Harborwalk, Waterfront, Boston","21","0 Canal Lane, Somerville","2/4/2016 - 2/4/2016, Every day, Daily Average",438,249,770
"1116","Harborwalk, Waterfront, Boston","27","100 Inner Belt Road, Inner Belt, Somerville","2/4/2016 - 2/4/2016, Every day, Daily Average",327,150,708
"1116","Harborwalk, Waterfront, Boston","28","0 Lincoln Road, Brookline","2/4/2016 - 2/4/2016, Every day, Daily Average",1252,922,1699
"1116","Harborwalk, Waterfront, Boston","29","100 Crosby Street, Arlington","2/4/2016 - 2/4/2016, Every day, Daily Average",1066,747,1520
"1116","Harborwalk, Waterfront, Boston","32","0 Gainsborough Street, Fenway/Kenmore, Boston","2/4/2016 - 2/4/2016, Every day, Daily Average",855,565,1293
"1116","Harborwalk, Waterfront, Boston","33","200 Prospect Avenue, Revere","2/4/2016 - 2/4/2016, Every day, Daily Average",716,450,1137
"1116","Harborwalk, Waterfront, Boston","37","0 Perrin Street, Roxbury, Boston","2/4/2016 - 2/4/2016, Every day, Daily Average",1226,815,1843
"1116","Harborwalk, Waterfront, Boston","38","McLean Street, Belmont","2/4/2016 - 2/4/2016, Every day, Daily Average",1286,1141,1448
"1116","Harborwalk, Waterfront, Boston","40","0 Aycliffe Road, Swampscott","2/4/2016 - 2/4/2016, Every day, Daily Average",1723,1338,2218
