"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1116","Harborwalk, Waterfront, Boston","3","0 Flaherty Way, D Street / West Broadway, Boston","4/24/2016 - 4/24/2016, Every day, Daily Average",531,340,827
"1116","Harborwalk, Waterfront, Boston","5","0 Queensberry Street, Fenway/Kenmore, Boston","4/24/2016 - 4/24/2016, Every day, Daily Average",661,437,998
"1116","Harborwalk, Waterfront, Boston","13","200 Liberty Street, Braintree","4/24/2016 - 4/24/2016, Every day, Daily Average",1577,1160,2142
"1116","Harborwalk, Waterfront, Boston","14","400 Cushing Street, Hingham","4/24/2016 - 4/24/2016, Every day, Daily Average",1808,1303,2508
"1116","Harborwalk, Waterfront, Boston","16","100 Kenrick Street, Oak Square, Boston","4/24/2016 - 4/24/2016, Every day, Daily Average",1340,1056,1698
"1116","Harborwalk, Waterfront, Boston","17","0 Maggi Road, Revere","4/24/2016 - 4/24/2016, Every day, Daily Average",783,347,1766
"1116","Harborwalk, Waterfront, Boston","18","0 Lake Street, Billerica","4/24/2016 - 4/24/2016, Every day, Daily Average",1514,1251,1830
"1116","Harborwalk, Waterfront, Boston","19","200 Ocean Street, Lynn","4/24/2016 - 4/24/2016, Every day, Daily Average",1460,1178,1808
"1116","Harborwalk, Waterfront, Boston","20","0 Florence Street, Everett","4/24/2016 - 4/24/2016, Every day, Daily Average",1036,651,1647
"1116","Harborwalk, Waterfront, Boston","21","0 Canal Lane, Somerville","4/24/2016 - 4/24/2016, Every day, Daily Average",419,242,723
"1116","Harborwalk, Waterfront, Boston","27","100 Inner Belt Road, Inner Belt, Somerville","4/24/2016 - 4/24/2016, Every day, Daily Average",302,144,632
"1116","Harborwalk, Waterfront, Boston","28","0 Lincoln Road, Brookline","4/24/2016 - 4/24/2016, Every day, Daily Average",1104,853,1427
"1116","Harborwalk, Waterfront, Boston","29","100 Crosby Street, Arlington","4/24/2016 - 4/24/2016, Every day, Daily Average",847,646,1110
"1116","Harborwalk, Waterfront, Boston","30","0 Stagecoach Way, Hopkinton","4/24/2016 - 4/24/2016, Every day, Daily Average",2300,1964,2692
"1116","Harborwalk, Waterfront, Boston","32","0 Gainsborough Street, Fenway/Kenmore, Boston","4/24/2016 - 4/24/2016, Every day, Daily Average",730,515,1033
"1116","Harborwalk, Waterfront, Boston","33","200 Prospect Avenue, Revere","4/24/2016 - 4/24/2016, Every day, Daily Average",680,436,1058
"1116","Harborwalk, Waterfront, Boston","37","0 Perrin Street, Roxbury, Boston","4/24/2016 - 4/24/2016, Every day, Daily Average",1403,756,2602
"1116","Harborwalk, Waterfront, Boston","38","McLean Street, Belmont","4/24/2016 - 4/24/2016, Every day, Daily Average",1279,1025,1595
"1116","Harborwalk, Waterfront, Boston","40","0 Aycliffe Road, Swampscott","4/24/2016 - 4/24/2016, Every day, Daily Average",1585,1335,1881
"1116","Harborwalk, Waterfront, Boston","41","200 Sumner Street, East Boston, Boston","4/24/2016 - 4/24/2016, Every day, Daily Average",355,207,606
"1116","Harborwalk, Waterfront, Boston","46","300 River Street, Cambridgeport, Cambridge","4/24/2016 - 4/24/2016, Every day, Daily Average",839,610,1153
"1116","Harborwalk, Waterfront, Boston","47","200 Huntington Avenue, Prudential / St. Botolph, Boston","4/24/2016 - 4/24/2016, Every day, Daily Average",798,509,1250
"1116","Harborwalk, Waterfront, Boston","48","100 Gove Street, East Boston, Boston","4/24/2016 - 4/24/2016, Every day, Daily Average",374,215,649
"1116","Harborwalk, Waterfront, Boston","51","0 Peterborough Street, West Fens, Boston","4/24/2016 - 4/24/2016, Every day, Daily Average",644,409,1012
"1116","Harborwalk, Waterfront, Boston","52","0 Berkshire Street, Wellington-Harrington, Cambridge","4/24/2016 - 4/24/2016, Every day, Daily Average",678,440,1042
