"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1116","Harborwalk, Waterfront, Boston","3","0 Flaherty Way, D Street / West Broadway, Boston","12/19/2018 - 12/19/2018, Every day, Daily Average",735,459,1175
"1116","Harborwalk, Waterfront, Boston","5","0 Queensberry Street, Fenway/Kenmore, Boston","12/19/2018 - 12/19/2018, Every day, Daily Average",736,486,1114
"1116","Harborwalk, Waterfront, Boston","13","200 Liberty Street, Braintree","12/19/2018 - 12/19/2018, Every day, Daily Average",2072,1312,3270
"1116","Harborwalk, Waterfront, Boston","14","400 Cushing Street, Hingham","12/19/2018 - 12/19/2018, Every day, Daily Average",2544,1669,3876
"1116","Harborwalk, Waterfront, Boston","16","100 Kenrick Street, Oak Square, Boston","12/19/2018 - 12/19/2018, Every day, Daily Average",1624,1144,2305
"1116","Harborwalk, Waterfront, Boston","17","0 Maggi Road, Revere","12/19/2018 - 12/19/2018, Every day, Daily Average",869,548,1376
"1116","Harborwalk, Waterfront, Boston","18","0 Lake Street, Billerica","12/19/2018 - 12/19/2018, Every day, Daily Average",1665,1275,2173
"1116","Harborwalk, Waterfront, Boston","19","200 Ocean Street, Lynn","12/19/2018 - 12/19/2018, Every day, Daily Average",1704,1208,2402
"1116","Harborwalk, Waterfront, Boston","20","0 Florence Street, Everett","12/19/2018 - 12/19/2018, Every day, Daily Average",1106,720,1697
"1116","Harborwalk, Waterfront, Boston","21","0 Canal Lane, Somerville","12/19/2018 - 12/19/2018, Every day, Daily Average",421,222,795
"1116","Harborwalk, Waterfront, Boston","25","0 Baldpate Road, Georgetown","12/19/2018 - 12/19/2018, Every day, Daily Average",2137,1836,2486
"1116","Harborwalk, Waterfront, Boston","27","100 Inner Belt Road, Inner Belt, Somerville","12/19/2018 - 12/19/2018, Every day, Daily Average",324,147,713
"1116","Harborwalk, Waterfront, Boston","28","0 Lincoln Road, Brookline","12/19/2018 - 12/19/2018, Every day, Daily Average",1283,910,1808
"1116","Harborwalk, Waterfront, Boston","29","100 Crosby Street, Arlington","12/19/2018 - 12/19/2018, Every day, Daily Average",1071,719,1593
"1116","Harborwalk, Waterfront, Boston","32","0 Gainsborough Street, Fenway/Kenmore, Boston","12/19/2018 - 12/19/2018, Every day, Daily Average",951,607,1488
"1116","Harborwalk, Waterfront, Boston","33","200 Prospect Avenue, Revere","12/19/2018 - 12/19/2018, Every day, Daily Average",706,465,1071
"1116","Harborwalk, Waterfront, Boston","37","0 Perrin Street, Roxbury, Boston","12/19/2018 - 12/19/2018, Every day, Daily Average",1270,788,2044
"1116","Harborwalk, Waterfront, Boston","38","McLean Street, Belmont","12/19/2018 - 12/19/2018, Every day, Daily Average",1567,1187,2067
"1116","Harborwalk, Waterfront, Boston","40","0 Aycliffe Road, Swampscott","12/19/2018 - 12/19/2018, Every day, Daily Average",1728,1285,2322
"1116","Harborwalk, Waterfront, Boston","41","200 Sumner Street, East Boston, Boston","12/19/2018 - 12/19/2018, Every day, Daily Average",414,239,714
"1116","Harborwalk, Waterfront, Boston","44","0 Georgetown Road, Boxford","12/19/2018 - 12/19/2018, Every day, Daily Average",2039,1720,2417
"1116","Harborwalk, Waterfront, Boston","45","0 Lyon Street, Back Central, Lowell","12/19/2018 - 12/19/2018, Every day, Daily Average",2029,1855,2218
"1116","Harborwalk, Waterfront, Boston","46","300 River Street, Cambridgeport, Cambridge","12/19/2018 - 12/19/2018, Every day, Daily Average",1012,683,1499
"1116","Harborwalk, Waterfront, Boston","47","200 Huntington Avenue, Prudential / St. Botolph, Boston","12/19/2018 - 12/19/2018, Every day, Daily Average",927,578,1484
"1116","Harborwalk, Waterfront, Boston","48","100 Gove Street, East Boston, Boston","12/19/2018 - 12/19/2018, Every day, Daily Average",401,220,730
"1116","Harborwalk, Waterfront, Boston","51","0 Peterborough Street, West Fens, Boston","12/19/2018 - 12/19/2018, Every day, Daily Average",690,448,1061
"1116","Harborwalk, Waterfront, Boston","52","0 Berkshire Street, Wellington-Harrington, Cambridge","12/19/2018 - 12/19/2018, Every day, Daily Average",797,563,1126
"1116","Harborwalk, Waterfront, Boston","53","600 Commonwealth Avenue, Fenway/Kenmore, Boston","12/19/2018 - 12/19/2018, Every day, Daily Average",704,443,1117
"1116","Harborwalk, Waterfront, Boston","54","0 Binney Street, Arefth, Cambridge","12/19/2018 - 12/19/2018, Every day, Daily Average",656,423,1016
"1116","Harborwalk, Waterfront, Boston","58","100 Summit Avenue, Corey Hill, Brookline","12/19/2018 - 12/19/2018, Every day, Daily Average",1117,797,1564
"1116","Harborwalk, Waterfront, Boston","60","Pilgrims Highway, Weymouth","12/19/2018 - 12/19/2018, Every day, Daily Average",2325,1491,3624
"1116","Harborwalk, Waterfront, Boston","61","0 Eagle Lane, Wrentham","12/19/2018 - 12/19/2018, Every day, Daily Average",3705,2857,4804
"1116","Harborwalk, Waterfront, Boston","62","200 Pond Street, Avon","12/19/2018 - 12/19/2018, Every day, Daily Average",2131,1388,3269
"1116","Harborwalk, Waterfront, Boston","65","0 Glen Road, Reading","12/19/2018 - 12/19/2018, Every day, Daily Average",1346,951,1904
"1116","Harborwalk, Waterfront, Boston","68","100 Beacon Street, Back Bay East, Boston","12/19/2018 - 12/19/2018, Every day, Daily Average",529,324,861
"1116","Harborwalk, Waterfront, Boston","69","0 Burrill Avenue, Lynn","12/19/2018 - 12/19/2018, Every day, Daily Average",1727,1243,2399
"1116","Harborwalk, Waterfront, Boston","72","0 Stonington Street, North Andover","12/19/2018 - 12/19/2018, Every day, Daily Average",2269,1543,3336
"1116","Harborwalk, Waterfront, Boston","77","0 The Mountain Road, Framingham","12/19/2018 - 12/19/2018, Every day, Daily Average",2010,1528,2643
"1116","Harborwalk, Waterfront, Boston","78","0 John Street, Woburn","12/19/2018 - 12/19/2018, Every day, Daily Average",1075,799,1444
"1116","Harborwalk, Waterfront, Boston","79","Massachusetts State House, Beacon Hill, Boston","12/19/2018 - 12/19/2018, Every day, Daily Average",237,85,653
"1116","Harborwalk, Waterfront, Boston","80","0 Bussell Road, West Medford, Medford","12/19/2018 - 12/19/2018, Every day, Daily Average",690,455,1044
"1116","Harborwalk, Waterfront, Boston","82","100 Private Alley 527, South End, Boston","12/19/2018 - 12/19/2018, Every day, Daily Average",879,608,1269
"1116","Harborwalk, Waterfront, Boston","83","0 Golden Drive, Winthrop","12/19/2018 - 12/19/2018, Every day, Daily Average",879,692,1115
"1116","Harborwalk, Waterfront, Boston","89","0 Cottage Street, Lynn","12/19/2018 - 12/19/2018, Every day, Daily Average",1294,872,1920
"1116","Harborwalk, Waterfront, Boston","92","Southeast Expressway, Quincy","12/19/2018 - 12/19/2018, Every day, Daily Average",1532,934,2512
"1116","Harborwalk, Waterfront, Boston","94","300 Marlborough Street, Back Bay, Boston","12/19/2018 - 12/19/2018, Every day, Daily Average",713,438,1159
"1116","Harborwalk, Waterfront, Boston","95","0 G Street, South Boston, Boston","12/19/2018 - 12/19/2018, Every day, Daily Average",886,627,1251
"1116","Harborwalk, Waterfront, Boston","97","300 Bishops Forest Drive, Waltham","12/19/2018 - 12/19/2018, Every day, Daily Average",1700,1386,2084
"1116","Harborwalk, Waterfront, Boston","98","100 Suffolk Road, Chestnut Hill, Newton","12/19/2018 - 12/19/2018, Every day, Daily Average",1582,1148,2179
"1116","Harborwalk, Waterfront, Boston","105","100 Columbia Street, The Port, Cambridge","12/19/2018 - 12/19/2018, Every day, Daily Average",815,583,1138
"1116","Harborwalk, Waterfront, Boston","118","0 County Way Extension, Beverly","12/19/2018 - 12/19/2018, Every day, Daily Average",1768,1466,2130
"1116","Harborwalk, Waterfront, Boston","120","0 Cherrywood Circle, Andover","12/19/2018 - 12/19/2018, Every day, Daily Average",1817,1317,2505
