"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1116","Harborwalk, Waterfront, Boston","3","0 Flaherty Way, D Street / West Broadway, Boston","4/28/2016 - 4/28/2016, Every day, Daily Average",578,374,892
"1116","Harborwalk, Waterfront, Boston","5","0 Queensberry Street, Fenway/Kenmore, Boston","4/28/2016 - 4/28/2016, Every day, Daily Average",839,525,1340
"1116","Harborwalk, Waterfront, Boston","13","200 Liberty Street, Braintree","4/28/2016 - 4/28/2016, Every day, Daily Average",1471,1044,2071
"1116","Harborwalk, Waterfront, Boston","14","400 Cushing Street, Hingham","4/28/2016 - 4/28/2016, Every day, Daily Average",1967,1466,2639
"1116","Harborwalk, Waterfront, Boston","16","100 Kenrick Street, Oak Square, Boston","4/28/2016 - 4/28/2016, Every day, Daily Average",1310,968,1772
"1116","Harborwalk, Waterfront, Boston","17","0 Maggi Road, Revere","4/28/2016 - 4/28/2016, Every day, Daily Average",994,686,1439
"1116","Harborwalk, Waterfront, Boston","18","0 Lake Street, Billerica","4/28/2016 - 4/28/2016, Every day, Daily Average",1683,1381,2050
"1116","Harborwalk, Waterfront, Boston","19","200 Ocean Street, Lynn","4/28/2016 - 4/28/2016, Every day, Daily Average",1536,1242,1898
"1116","Harborwalk, Waterfront, Boston","20","0 Florence Street, Everett","4/28/2016 - 4/28/2016, Every day, Daily Average",803,587,1097
"1116","Harborwalk, Waterfront, Boston","21","0 Canal Lane, Somerville","4/28/2016 - 4/28/2016, Every day, Daily Average",427,247,736
"1116","Harborwalk, Waterfront, Boston","27","100 Inner Belt Road, Inner Belt, Somerville","4/28/2016 - 4/28/2016, Every day, Daily Average",339,159,718
"1116","Harborwalk, Waterfront, Boston","28","0 Lincoln Road, Brookline","4/28/2016 - 4/28/2016, Every day, Daily Average",1371,965,1946
"1116","Harborwalk, Waterfront, Boston","29","100 Crosby Street, Arlington","4/28/2016 - 4/28/2016, Every day, Daily Average",1053,732,1513
"1116","Harborwalk, Waterfront, Boston","32","0 Gainsborough Street, Fenway/Kenmore, Boston","4/28/2016 - 4/28/2016, Every day, Daily Average",1050,709,1553
