"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1116","Harborwalk, Waterfront, Boston","3","0 Flaherty Way, D Street / West Broadway, Boston","5/12/2016 - 5/12/2016, Every day, Daily Average",618,401,952
"1116","Harborwalk, Waterfront, Boston","5","0 Queensberry Street, Fenway/Kenmore, Boston","5/12/2016 - 5/12/2016, Every day, Daily Average",801,535,1197
"1116","Harborwalk, Waterfront, Boston","13","200 Liberty Street, Braintree","5/12/2016 - 5/12/2016, Every day, Daily Average",1497,1264,1772
"1116","Harborwalk, Waterfront, Boston","14","400 Cushing Street, Hingham","5/12/2016 - 5/12/2016, Every day, Daily Average",2028,1738,2365
"1116","Harborwalk, Waterfront, Boston","16","100 Kenrick Street, Oak Square, Boston","5/12/2016 - 5/12/2016, Every day, Daily Average",1655,1278,2143
"1116","Harborwalk, Waterfront, Boston","17","0 Maggi Road, Revere","5/12/2016 - 5/12/2016, Every day, Daily Average",861,583,1270
"1116","Harborwalk, Waterfront, Boston","18","0 Lake Street, Billerica","5/12/2016 - 5/12/2016, Every day, Daily Average",2043,1376,3033
"1116","Harborwalk, Waterfront, Boston","19","200 Ocean Street, Lynn","5/12/2016 - 5/12/2016, Every day, Daily Average",1688,1247,2283
"1116","Harborwalk, Waterfront, Boston","20","0 Florence Street, Everett","5/12/2016 - 5/12/2016, Every day, Daily Average",1050,709,1554
"1116","Harborwalk, Waterfront, Boston","21","0 Canal Lane, Somerville","5/12/2016 - 5/12/2016, Every day, Daily Average",543,299,985
"1116","Harborwalk, Waterfront, Boston","27","100 Inner Belt Road, Inner Belt, Somerville","5/12/2016 - 5/12/2016, Every day, Daily Average",429,192,956
"1116","Harborwalk, Waterfront, Boston","28","0 Lincoln Road, Brookline","5/12/2016 - 5/12/2016, Every day, Daily Average",1236,943,1618
"1116","Harborwalk, Waterfront, Boston","29","100 Crosby Street, Arlington","5/12/2016 - 5/12/2016, Every day, Daily Average",1245,972,1593
"1116","Harborwalk, Waterfront, Boston","32","0 Gainsborough Street, Fenway/Kenmore, Boston","5/12/2016 - 5/12/2016, Every day, Daily Average",959,640,1436
"1116","Harborwalk, Waterfront, Boston","33","200 Prospect Avenue, Revere","5/12/2016 - 5/12/2016, Every day, Daily Average",766,505,1160
"1116","Harborwalk, Waterfront, Boston","37","0 Perrin Street, Roxbury, Boston","5/12/2016 - 5/12/2016, Every day, Daily Average",1153,764,1738
"1116","Harborwalk, Waterfront, Boston","38","McLean Street, Belmont","5/12/2016 - 5/12/2016, Every day, Daily Average",1661,1394,1977
"1116","Harborwalk, Waterfront, Boston","40","0 Aycliffe Road, Swampscott","5/12/2016 - 5/12/2016, Every day, Daily Average",1914,1408,2601
"1116","Harborwalk, Waterfront, Boston","41","200 Sumner Street, East Boston, Boston","5/12/2016 - 5/12/2016, Every day, Daily Average",487,244,971
"1116","Harborwalk, Waterfront, Boston","46","300 River Street, Cambridgeport, Cambridge","5/12/2016 - 5/12/2016, Every day, Daily Average",1052,696,1588
"1116","Harborwalk, Waterfront, Boston","47","200 Huntington Avenue, Prudential / St. Botolph, Boston","5/12/2016 - 5/12/2016, Every day, Daily Average",1023,694,1507
"1116","Harborwalk, Waterfront, Boston","48","100 Gove Street, East Boston, Boston","5/12/2016 - 5/12/2016, Every day, Daily Average",348,202,597
"1116","Harborwalk, Waterfront, Boston","51","0 Peterborough Street, West Fens, Boston","5/12/2016 - 5/12/2016, Every day, Daily Average",960,589,1562
"1116","Harborwalk, Waterfront, Boston","52","0 Berkshire Street, Wellington-Harrington, Cambridge","5/12/2016 - 5/12/2016, Every day, Daily Average",909,606,1362
"1116","Harborwalk, Waterfront, Boston","53","600 Commonwealth Avenue, Fenway/Kenmore, Boston","5/12/2016 - 5/12/2016, Every day, Daily Average",825,509,1335
"1116","Harborwalk, Waterfront, Boston","54","0 Binney Street, Arefth, Cambridge","5/12/2016 - 5/12/2016, Every day, Daily Average",867,512,1465
"1116","Harborwalk, Waterfront, Boston","58","100 Summit Avenue, Corey Hill, Brookline","5/12/2016 - 5/12/2016, Every day, Daily Average",1164,842,1608
"1116","Harborwalk, Waterfront, Boston","60","Pilgrims Highway, Weymouth","5/12/2016 - 5/12/2016, Every day, Daily Average",1848,1394,2449
"1116","Harborwalk, Waterfront, Boston","62","200 Pond Street, Avon","5/12/2016 - 5/12/2016, Every day, Daily Average",1958,1465,2615
