"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1116","Harborwalk, Waterfront, Boston","3","0 Flaherty Way, D Street / West Broadway, Boston","2/7/2019 - 2/7/2019, Every day, Daily Average",604,405,899
"1116","Harborwalk, Waterfront, Boston","5","0 Queensberry Street, Fenway/Kenmore, Boston","2/7/2019 - 2/7/2019, Every day, Daily Average",685,474,989
"1116","Harborwalk, Waterfront, Boston","13","200 Liberty Street, Braintree","2/7/2019 - 2/7/2019, Every day, Daily Average",1694,1119,2563
"1116","Harborwalk, Waterfront, Boston","14","400 Cushing Street, Hingham","2/7/2019 - 2/7/2019, Every day, Daily Average",2308,1704,3125
"1116","Harborwalk, Waterfront, Boston","16","100 Kenrick Street, Oak Square, Boston","2/7/2019 - 2/7/2019, Every day, Daily Average",1472,1143,1894
"1116","Harborwalk, Waterfront, Boston","17","0 Maggi Road, Revere","2/7/2019 - 2/7/2019, Every day, Daily Average",831,633,1090
"1116","Harborwalk, Waterfront, Boston","18","0 Lake Street, Billerica","2/7/2019 - 2/7/2019, Every day, Daily Average",1700,1323,2183
"1116","Harborwalk, Waterfront, Boston","19","200 Ocean Street, Lynn","2/7/2019 - 2/7/2019, Every day, Daily Average",1497,1265,1770
"1116","Harborwalk, Waterfront, Boston","20","0 Florence Street, Everett","2/7/2019 - 2/7/2019, Every day, Daily Average",1055,714,1558
"1116","Harborwalk, Waterfront, Boston","21","0 Canal Lane, Somerville","2/7/2019 - 2/7/2019, Every day, Daily Average",370,220,620
"1116","Harborwalk, Waterfront, Boston","25","0 Baldpate Road, Georgetown","2/7/2019 - 2/7/2019, Every day, Daily Average",2047,1843,2273
"1116","Harborwalk, Waterfront, Boston","27","100 Inner Belt Road, Inner Belt, Somerville","2/7/2019 - 2/7/2019, Every day, Daily Average",279,139,558
"1116","Harborwalk, Waterfront, Boston","28","0 Lincoln Road, Brookline","2/7/2019 - 2/7/2019, Every day, Daily Average",1202,858,1682
"1116","Harborwalk, Waterfront, Boston","29","100 Crosby Street, Arlington","2/7/2019 - 2/7/2019, Every day, Daily Average",1056,770,1447
"1116","Harborwalk, Waterfront, Boston","30","0 Stagecoach Way, Hopkinton","2/7/2019 - 2/7/2019, Every day, Daily Average",2325,2037,2652
"1116","Harborwalk, Waterfront, Boston","32","0 Gainsborough Street, Fenway/Kenmore, Boston","2/7/2019 - 2/7/2019, Every day, Daily Average",844,574,1240
"1116","Harborwalk, Waterfront, Boston","33","200 Prospect Avenue, Revere","2/7/2019 - 2/7/2019, Every day, Daily Average",716,461,1111
"1116","Harborwalk, Waterfront, Boston","37","0 Perrin Street, Roxbury, Boston","2/7/2019 - 2/7/2019, Every day, Daily Average",1078,666,1743
"1116","Harborwalk, Waterfront, Boston","40","0 Aycliffe Road, Swampscott","2/7/2019 - 2/7/2019, Every day, Daily Average",1705,1469,1978
"1116","Harborwalk, Waterfront, Boston","41","200 Sumner Street, East Boston, Boston","2/7/2019 - 2/7/2019, Every day, Daily Average",375,223,629
"1116","Harborwalk, Waterfront, Boston","44","0 Georgetown Road, Boxford","2/7/2019 - 2/7/2019, Every day, Daily Average",1874,1673,2098
"1116","Harborwalk, Waterfront, Boston","46","300 River Street, Cambridgeport, Cambridge","2/7/2019 - 2/7/2019, Every day, Daily Average",959,673,1364
"1116","Harborwalk, Waterfront, Boston","47","200 Huntington Avenue, Prudential / St. Botolph, Boston","2/7/2019 - 2/7/2019, Every day, Daily Average",827,536,1274
"1116","Harborwalk, Waterfront, Boston","48","100 Gove Street, East Boston, Boston","2/7/2019 - 2/7/2019, Every day, Daily Average",342,216,541
"1116","Harborwalk, Waterfront, Boston","51","0 Peterborough Street, West Fens, Boston","2/7/2019 - 2/7/2019, Every day, Daily Average",667,446,996
"1116","Harborwalk, Waterfront, Boston","52","0 Berkshire Street, Wellington-Harrington, Cambridge","2/7/2019 - 2/7/2019, Every day, Daily Average",812,562,1171
"1116","Harborwalk, Waterfront, Boston","53","600 Commonwealth Avenue, Fenway/Kenmore, Boston","2/7/2019 - 2/7/2019, Every day, Daily Average",690,440,1081
"1116","Harborwalk, Waterfront, Boston","54","0 Binney Street, Arefth, Cambridge","2/7/2019 - 2/7/2019, Every day, Daily Average",665,425,1038
"1116","Harborwalk, Waterfront, Boston","58","100 Summit Avenue, Corey Hill, Brookline","2/7/2019 - 2/7/2019, Every day, Daily Average",1199,840,1711
"1116","Harborwalk, Waterfront, Boston","59","300 Shea Memorial Drive, SouthField, Weymouth","2/7/2019 - 2/7/2019, Every day, Daily Average",2188,1627,2940
"1116","Harborwalk, Waterfront, Boston","60","Pilgrims Highway, Weymouth","2/7/2019 - 2/7/2019, Every day, Daily Average",1921,1330,2774
"1116","Harborwalk, Waterfront, Boston","62","200 Pond Street, Avon","2/7/2019 - 2/7/2019, Every day, Daily Average",1540,1304,1817
"1116","Harborwalk, Waterfront, Boston","65","0 Glen Road, Reading","2/7/2019 - 2/7/2019, Every day, Daily Average",1145,885,1480
"1116","Harborwalk, Waterfront, Boston","68","100 Beacon Street, Back Bay East, Boston","2/7/2019 - 2/7/2019, Every day, Daily Average",487,301,787
"1116","Harborwalk, Waterfront, Boston","69","0 Burrill Avenue, Lynn","2/7/2019 - 2/7/2019, Every day, Daily Average",1576,1344,1847
"1116","Harborwalk, Waterfront, Boston","72","0 Stonington Street, North Andover","2/7/2019 - 2/7/2019, Every day, Daily Average",1745,1522,1999
"1116","Harborwalk, Waterfront, Boston","77","0 The Mountain Road, Framingham","2/7/2019 - 2/7/2019, Every day, Daily Average",2062,1675,2536
"1116","Harborwalk, Waterfront, Boston","78","0 John Street, Woburn","2/7/2019 - 2/7/2019, Every day, Daily Average",1379,935,2031
"1116","Harborwalk, Waterfront, Boston","79","Massachusetts State House, Beacon Hill, Boston","2/7/2019 - 2/7/2019, Every day, Daily Average",237,87,640
"1116","Harborwalk, Waterfront, Boston","80","0 Bussell Road, West Medford, Medford","2/7/2019 - 2/7/2019, Every day, Daily Average",659,467,928
"1116","Harborwalk, Waterfront, Boston","82","100 Private Alley 527, South End, Boston","2/7/2019 - 2/7/2019, Every day, Daily Average",796,559,1131
"1116","Harborwalk, Waterfront, Boston","83","0 Golden Drive, Winthrop","2/7/2019 - 2/7/2019, Every day, Daily Average",875,677,1130
"1116","Harborwalk, Waterfront, Boston","89","0 Cottage Street, Lynn","2/7/2019 - 2/7/2019, Every day, Daily Average",1215,935,1577
"1116","Harborwalk, Waterfront, Boston","92","Southeast Expressway, Quincy","2/7/2019 - 2/7/2019, Every day, Daily Average",1308,870,1965
"1116","Harborwalk, Waterfront, Boston","94","300 Marlborough Street, Back Bay, Boston","2/7/2019 - 2/7/2019, Every day, Daily Average",602,417,867
"1116","Harborwalk, Waterfront, Boston","95","0 G Street, South Boston, Boston","2/7/2019 - 2/7/2019, Every day, Daily Average",842,579,1222
"1116","Harborwalk, Waterfront, Boston","97","300 Bishops Forest Drive, Waltham","2/7/2019 - 2/7/2019, Every day, Daily Average",1717,1387,2124
"1116","Harborwalk, Waterfront, Boston","98","100 Suffolk Road, Chestnut Hill, Newton","2/7/2019 - 2/7/2019, Every day, Daily Average",1560,1168,2082
"1116","Harborwalk, Waterfront, Boston","105","100 Columbia Street, The Port, Cambridge","2/7/2019 - 2/7/2019, Every day, Daily Average",821,576,1168
