"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1116","Harborwalk, Waterfront, Boston","3","0 Flaherty Way, D Street / West Broadway, Boston","7/4/2016 - 7/4/2016, Every day, Daily Average",541,347,841
"1116","Harborwalk, Waterfront, Boston","5","0 Queensberry Street, Fenway/Kenmore, Boston","7/4/2016 - 7/4/2016, Every day, Daily Average",1196,861,1660
"1116","Harborwalk, Waterfront, Boston","13","200 Liberty Street, Braintree","7/4/2016 - 7/4/2016, Every day, Daily Average",1205,901,1610
"1116","Harborwalk, Waterfront, Boston","16","100 Kenrick Street, Oak Square, Boston","7/4/2016 - 7/4/2016, Every day, Daily Average",1429,1091,1871
"1116","Harborwalk, Waterfront, Boston","17","0 Maggi Road, Revere","7/4/2016 - 7/4/2016, Every day, Daily Average",849,587,1226
"1116","Harborwalk, Waterfront, Boston","19","200 Ocean Street, Lynn","7/4/2016 - 7/4/2016, Every day, Daily Average",1615,1291,2019
"1116","Harborwalk, Waterfront, Boston","20","0 Florence Street, Everett","7/4/2016 - 7/4/2016, Every day, Daily Average",806,562,1155
"1116","Harborwalk, Waterfront, Boston","21","0 Canal Lane, Somerville","7/4/2016 - 7/4/2016, Every day, Daily Average",429,234,785
"1116","Harborwalk, Waterfront, Boston","27","100 Inner Belt Road, Inner Belt, Somerville","7/4/2016 - 7/4/2016, Every day, Daily Average",347,150,798
"1116","Harborwalk, Waterfront, Boston","28","0 Lincoln Road, Brookline","7/4/2016 - 7/4/2016, Every day, Daily Average",1338,1085,1649
"1116","Harborwalk, Waterfront, Boston","29","100 Crosby Street, Arlington","7/4/2016 - 7/4/2016, Every day, Daily Average",985,715,1355
"1116","Harborwalk, Waterfront, Boston","32","0 Gainsborough Street, Fenway/Kenmore, Boston","7/4/2016 - 7/4/2016, Every day, Daily Average",1017,748,1382
"1116","Harborwalk, Waterfront, Boston","33","200 Prospect Avenue, Revere","7/4/2016 - 7/4/2016, Every day, Daily Average",688,438,1079
"1116","Harborwalk, Waterfront, Boston","37","0 Perrin Street, Roxbury, Boston","7/4/2016 - 7/4/2016, Every day, Daily Average",779,537,1129
"1116","Harborwalk, Waterfront, Boston","40","0 Aycliffe Road, Swampscott","7/4/2016 - 7/4/2016, Every day, Daily Average",1869,1520,2296
"1116","Harborwalk, Waterfront, Boston","41","200 Sumner Street, East Boston, Boston","7/4/2016 - 7/4/2016, Every day, Daily Average",296,133,656
"1116","Harborwalk, Waterfront, Boston","46","300 River Street, Cambridgeport, Cambridge","7/4/2016 - 7/4/2016, Every day, Daily Average",1052,754,1467
