"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1116","Harborwalk, Waterfront, Boston","3","0 Flaherty Way, D Street / West Broadway, Boston","2/17/2016 - 2/17/2016, Every day, Daily Average",626,422,927
"1116","Harborwalk, Waterfront, Boston","5","0 Queensberry Street, Fenway/Kenmore, Boston","2/17/2016 - 2/17/2016, Every day, Daily Average",759,512,1123
"1116","Harborwalk, Waterfront, Boston","13","200 Liberty Street, Braintree","2/17/2016 - 2/17/2016, Every day, Daily Average",1186,855,1643
"1116","Harborwalk, Waterfront, Boston","16","100 Kenrick Street, Oak Square, Boston","2/17/2016 - 2/17/2016, Every day, Daily Average",1334,781,2276
"1116","Harborwalk, Waterfront, Boston","17","0 Maggi Road, Revere","2/17/2016 - 2/17/2016, Every day, Daily Average",881,672,1154
"1116","Harborwalk, Waterfront, Boston","19","200 Ocean Street, Lynn","2/17/2016 - 2/17/2016, Every day, Daily Average",1527,1234,1888
"1116","Harborwalk, Waterfront, Boston","20","0 Florence Street, Everett","2/17/2016 - 2/17/2016, Every day, Daily Average",1081,674,1731
"1116","Harborwalk, Waterfront, Boston","21","0 Canal Lane, Somerville","2/17/2016 - 2/17/2016, Every day, Daily Average",484,267,874
"1116","Harborwalk, Waterfront, Boston","27","100 Inner Belt Road, Inner Belt, Somerville","2/17/2016 - 2/17/2016, Every day, Daily Average",372,172,804
"1116","Harborwalk, Waterfront, Boston","28","0 Lincoln Road, Brookline","2/17/2016 - 2/17/2016, Every day, Daily Average",1200,850,1693
"1116","Harborwalk, Waterfront, Boston","29","100 Crosby Street, Arlington","2/17/2016 - 2/17/2016, Every day, Daily Average",1111,756,1632
"1116","Harborwalk, Waterfront, Boston","32","0 Gainsborough Street, Fenway/Kenmore, Boston","2/17/2016 - 2/17/2016, Every day, Daily Average",887,555,1417
"1116","Harborwalk, Waterfront, Boston","33","200 Prospect Avenue, Revere","2/17/2016 - 2/17/2016, Every day, Daily Average",691,452,1055
"1116","Harborwalk, Waterfront, Boston","37","0 Perrin Street, Roxbury, Boston","2/17/2016 - 2/17/2016, Every day, Daily Average",1671,831,3358
"1116","Harborwalk, Waterfront, Boston","40","0 Aycliffe Road, Swampscott","2/17/2016 - 2/17/2016, Every day, Daily Average",1722,1391,2130
"1116","Harborwalk, Waterfront, Boston","41","200 Sumner Street, East Boston, Boston","2/17/2016 - 2/17/2016, Every day, Daily Average",404,223,728
"1116","Harborwalk, Waterfront, Boston","46","300 River Street, Cambridgeport, Cambridge","2/17/2016 - 2/17/2016, Every day, Daily Average",886,625,1255
"1116","Harborwalk, Waterfront, Boston","47","200 Huntington Avenue, Prudential / St. Botolph, Boston","2/17/2016 - 2/17/2016, Every day, Daily Average",931,604,1434
"1116","Harborwalk, Waterfront, Boston","48","100 Gove Street, East Boston, Boston","2/17/2016 - 2/17/2016, Every day, Daily Average",424,231,777
"1116","Harborwalk, Waterfront, Boston","51","0 Peterborough Street, West Fens, Boston","2/17/2016 - 2/17/2016, Every day, Daily Average",688,421,1123
"1116","Harborwalk, Waterfront, Boston","52","0 Berkshire Street, Wellington-Harrington, Cambridge","2/17/2016 - 2/17/2016, Every day, Daily Average",843,578,1228
"1116","Harborwalk, Waterfront, Boston","53","600 Commonwealth Avenue, Fenway/Kenmore, Boston","2/17/2016 - 2/17/2016, Every day, Daily Average",682,429,1082
